,0,1
10,dumb-dumb,"

[Intro]
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb

[Verse 1]
I’m thinking hard all day because of you
But I still don’t know what to do with you
Baby baby baby baby baby you
Play me play me play me play me play me

[Verse 2]
Your eyes take my breath away and confuse me
It makes my rational senses scatter away
Baby baby baby baby baby you
Crazy crazy crazy crazy crazy

[Pre-Chorus]
Like a mannequin, everything is so awkward
I should just act like I do normally but whenever I see you, I act so stupid

[Chorus]
My eyes, nose, lips, even my face, arms, legs, my walk, they won’t listen to me
Dumb Dumb Dumb Dumb
The trembling of my heart, my jumping moods, I can’t control it (Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb

[Verse 3]
I’ve dreamed of a romantic movie
But your love always makes my palms sweaty
Baby baby baby baby baby
You make me crazy crazy crazy crazy hey (Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb

[Bridge]
You need to “Beat It”
That boy Michael Jackson ”Bad”
I’m not your “Billie Jean”
Don’t you “Leave Me Alone”
But you’re so ambiguous, I want “Black Or White”
I can’t give up on you, my “Man In The Mirror”
“Why You Wanna Trip On Me”
You’re too harsh
Boy, you make me “Scream”
Why am I like this?
Well, your “Love really Never Felt So Good”
It’s so electrifying that it’s like watching the “Thriller”

[Verse 4]
I can’t escape from you
I hate you but I don’t
I wanna be like that unni
But you keep calling me cute

Like my little brother’s robot, everything is so awkward
What do I do? I think I’m broken, I forgot even how to breathe

[Chorus]
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb

Korean Original

[Intro]
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb

[Verse 1]
너 땜에 하루 종일 고민하지만
널 어떡해야 좋을지 잘 모르겠어 난 Oh
Baby, baby, baby, baby, baby.. You
Play me, play me, play me, play me, play me

[Verse 2]
그 눈빛은 날 아찔하고 헷갈리게 해
내 이성적인 감각들을 흩어지게 해 Oh
Baby, baby, baby, baby, baby.. You
Crazy, crazy, crazy, crazy, crazy

[Pre-Chorus]
마네킹 인형처럼
하나부터 열까지 다 어색하지
평소같이 하면 되는데
또 너만 보면 시작되는 바보 같은 춤

[Chorus]
눈 코 입 표정도
팔 다리 걸음도
내 말을 듣지 않죠 (Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
심장의 떨림도
날뛰는 기분도
맘대로 되질 않죠 (Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb

[Verse 4]
낭만적인 영화를 난 꿈꿔왔지만
네 사랑은 내 손에 늘 땀을 쥐게 해 Oh
Baby, baby, baby, baby, baby
You make me crazy, crazy, crazy, crazy, hey

[Pre-Chorus]
마네킹 인형처럼
하나부터 열까지 다 어색하지
평소같이 하면 되는데
또 너만 보면 시작되는 바보 같은 춤
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb

[Verse 5]
You need to “Beat It”
That boy Michael Jackson ”Bad”
난 너의 “Billie Jean”이 아냐
Don’t you “Leave Me Alone”
하지만 애매한 반응 난 원해 “Black Or White”
포기 못해 나의 “Man In The Mirror”
“Why You Wanna Trip On Me”
넌 너무 짓궂지
Boy, you make me “Scream”
너에게 왜 이러지
하긴 너의 “Love"" 정말 ""Never Felt So Good”
그건 아마 짜릿하다 못해 Watching the “Thriller”

[Verse 6]
난 너에게서 헤어날 수 없나 봐
미워도 싫지가 않잖아
저 언니처럼 되고 싶은데
넌 자꾸 나를 귀엽다고 하는 걸까 왜

[Vesre 7]
남동생 로봇처럼
하나부터 열까지 다 어색하지
어떡하지 고장 났나 봐
숨을 쉬는 방법도 다 까먹었어 나

[Chorus]
눈 코 입 표정도
팔 다리 걸음도
내 말을 듣지 않죠
Dumb dumb dumb dumb dumb dumb
심장의 떨림도
날뛰는 기분도
맘대로 되질 않죠
Dumb dumb dumb dumb dumb dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb-

Romanized

[Intro]
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb

[Verse 1]
Neo ttaeme haru jongil gominhajiman
Neol eotteokhaeya joheulji jal moreugesseo nan Oh
Baby, baby, baby, baby, baby.. You
Play me, play me, play me, play me, play me

[Verse 2]
Geu nunbicceun nal ajjilhago hesgallige hae
Nae iseongjeogin gamgakdeureul heuteojige hae Oh
Baby, baby, baby, baby, baby.. You
Crazy, crazy, crazy, crazy, crazy

[Pre-Chorus]
Maneking inhyeongcheoreom
Hanabuteo yeolkkaji da eosaekhaji
Pyeongsogati hamyeon doeneunde
Tto neoman bomyeon sijakdoeneun babo gateun chum

[Chorus]
Nun ko ip pyojeongdo
Pal dari georeumdo
Nae mareul deutji anhjyo (dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
Simjangui tteollimdo
Nalttwineun gibundo
Mamdaero doejil anhjyo (dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb)
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb

[Verse 4]
Nangmanjeogin yeonghwareul nan kkumkkwowassjiman
Ne sarangeun nae sone neul ttameul jwige hae Oh
Baby, baby, baby, baby, baby
You make me crazy, crazy, crazy, crazy, hey

[Pre-Chorus]
Maneking inhyeongcheoreom
Hanabuteo yeolkkaji da eosaekhaji
Pyeongsogati hamyeon doeneunde
Tto neoman bomyeon sijakdoeneun babo gateun chum
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb
Dumb dumb dumb dumb dumb dumb

[Verse 5]
You need to “beat It”
That boy Michael Jackson ”bad”
Nan neoui “billie Jean”i anya
Don’t you “Leave Me Alone”
Hajiman aemaehan baneung nan wonhae “Black Or White”
Pogi moshae naui “Man In The Mirror”
“Why You Wanna Trip On Me”
Neon neomu jisgujji
Boy, you make me “Scream”
Neoege wae ireoji
Hagin neoui “love"" jeongmal ""Never Felt So Good”
Geugeon ama jjarishada moshae Watching the “Thriller”

[Verse 6]
Nan neoegeseo heeonal su eopsna bwa
Miwodo silhjiga anhjanha
Jeo eonnicheoreom doego sipeunde
Neon jakku nareul gwiyeopdago haneun geolkka wae

[Verse 7]
Namdongsaeng roboscheoreom
Hanabuteo yeolkkaji da eosaekhaji
Eotteokhaji gojang nassna bwa
Sumeul swineun bangbeopdo da kkameogeosseo na

[Chorus]
Nun ko ip pyojeongdo
Pal dari georeumdo
Nae mareul deutji anhjyo
Dumb dumb dumb dumb dumb dumb
Simjangui tteollimdo
Nalttwineun gibundo
Mamdaero doejil anhjyo
Dumb dumb dumb dumb dumb dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb-
Dumb, dumb-
Dumb, dumb, dumb, dumb
Dumb, dumb-

"
11,red-dress,"

Yeah you know how we do
Our tune is so high

You look at me as if I’m a child
You smile as you look down at me, patting my head
Why do you keep pretending not to know?
Why do you think I called you on this nice, sunny day?

Tell me what you want what you want it
Tell me your honest ideal type
Show me what you want what you want it
From her head, shoulders knees and toes
If I wanna know, if I wanna be her, I wonder what you’ll say

Get up get up get up get up
Get up get up get up get up
Get up get up get up get up
You can be excited for me

I’ll be confident like a red ruby
I’ll be somewhat cunning like a red apple
A feel good red dress, red dress, red dress
To captivate you, red dress, red dress, red dress

My sweet love, when I call out to you
I don’t want to hesitate anymore
What do you think about me, haven’t I changed a little?
Up and down, look at my thin waist, red dresses on

Get up get up get up get up
Get up get up get up get up
Get up get up get up get up
You can come closer

I won’t ever stop like red slippers
My thorns will be sharp like a red rose
A feel good red dress, red dress, red dress
To captivate you, red dress, red dress, red dress

This isn’t easy for me to say
I’m not just a young child

I got a clear feeling
My pounding heart, my loving smile
It’s shouting out that it’s you

"
12,day-1,"

Like the day I first wore my school uniform
I feel awkward and excited
I couldn’t sleep at all because of
Your sudden confession last night
We’re different from yesterday, we’re not friends
But I have a request, promise me

Kiss kiss kiss, don’t leave a day out
Love love love, whisper to me before I sleep
As much as you want it, as much as I waited
Hug me, love me with all your heart

You were so obvious for all this time
But that made my heart flutter even more

I’m holding your hand for the first time
Without knowing, my heart is pounding

Kiss kiss kiss, don’t leave a day out
Love love love, whisper to me before I sleep
As much as you want it, as much as I waited
Hug me with all your heart

More than yesterday, more than today
I hope my heart grows bigger
So I won’t be lonely, so we won’t be sad
I’ll stick by your side

Step by step, I like walking with you
I like this song that only we know
Even if a long time passes
Not as a habit but hug me with all your heart

Time is too precious, I wanna see you again tomorrow
As much as you want it, as much as I waited
Hug me with all your heart, I love you

"
13,power-up,"

Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana

Oh, I haven’t done anything but how is it already 3 o’clock?
I’m drinking an Iced Americano but why am I still so hot?
The sun is teasing us, the asphalt is 50 degrees
I want some energy, cold or hot

Summer magic
Above the sparkling ocean
I’m already flying

Go, go, airplane, fly like lightning
So I can throw myself into the waves of Kauai
Yea yea yea
Let’s power up, we’re gonna burn up

Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana Ba!
Let’s power up! Because playing is the most fun

Oh, want what you like
I want it, I want it, want it, want it yeah
Each day, your passion is burning
I’ll take it, I’ll take it, take it, take it yeah

That’s our genius power
Being spontaneous and instinctual, that's what we need
Let’s go, let’s level up to find the electricity tonight

The engine humming in our hearts
That's our background music, look! I’m already flying

Go, go, airplane, fly above the sun
Diving to the sky, I’m getting goosebumps
Yea yea yea yea
Let’s power up, we’re gonna burn up

Go, go, airplane, fly like lightning
So I can throw myself into the waves of Kauai
Yea yea yea
Let’s power up, we’re gonna burn up

Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana Ba!
Let’s power up! Because playing is the most fun

Teacher told me
To have fun whether I’m playing or working
Yes, that's why I shined even more
This hotness, this newness, it’s mine

Go, go, airplane, fly like lightning
So I can throw myself into the waves of Kauai
Yea yea yea
Let’s power up, we’re gonna burn up

Go, go, airplane, fly above the sun
Diving to the sky, I’m getting goosebumps
Yea yea yea yea
Let’s power up, we’re gonna burn up

Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana
Ba-banana Ba-ba-banana-nana Ba!
Let’s power up! Because playing is the most fun

"
14,with-you,"

It’s just the two of us and the white sands
It almost feels like we’re in a snowy scenery
Under the red sun, your sun burnt nose looks just like Rudolf’s

When I’m with you, when I’m with you
It feels like Christmas in the middle of summer
When I’m with you, when I’m with you
Every moment feels like a gift I’ve been waiting for

Yeah you’re fluttering, fluttering
Filling up my heart to the brim
I’m like a yacht riding the waves of you
It’s a racing, refreshing feeling
And between this tender moment
I hear a bell, I hear a bell in my head
It must be your voice
Even that red lighthouse afar looks like a Christmas tree
And I want to make a wish

When I’m with you, when I’m with you
It feels like Christmas in the middle of summer
When I’m with you, when I’m with you
Every moment feels like a gift I’ve been waiting for

When I’m with you, when I’m with you
Even when summer is over
When I’m with you, when I’m with you
I hope we’ll stay the same together

The shining stars above are like the first snow fall
As the two of us kiss, it’s like a dream

When I’m with you, when I’m with you
It feels like Christmas in the middle of summer
When I’m with you, when I’m with you
Every moment feels like a gift I’ve been waiting for

When I’m with you, when I’m with you
It feels like Christmas in the middle of summer
When I’m with you, when I’m with you
Every moment feels like a heartfelt gift

Are you there, Santa Claus? My wish is…
Oh oh oh oh oh
Oh oh oh oh oh
For us to be together for every summer that’s to come
Oh oh oh oh oh
No I won’t cry

With you, with you
With you, with you
With you, with you
With you, with you

A Christmas in the middle of summer
When I’m with you

"
15,red-flavor,"

[Chorus: All]
Red flavor, I’m curious honey
It tastes like slowly melting strawberry when I bite into it
Look for the corner candy shop baby
What I like the most is the taste of summer

[Verse 1: Joy, Wendy, Yeri]
I wanna fall asleep underneath a palm tree
While the hot summer night breeze blows
We’re nineteen, easily falling in love
We’re cute together and cool too

[Pre-Chorus: Wendy, Seulgi]
I like you, it was love at first sight
I keep thinking of you
I wanna go my own way

[Chorus: All]
Red flavor, I’m curious honey
It tastes like slowly melting strawberry when I bite into it
Look for the corner candy shop baby
What I like the most is the taste of summer, yeah

[Verse 2: Wendy, Joy, Irene, Yeri]
I open the door with seven rainbow colors
Your world is thrilling, it’s cool, mmh...
The color of your love is redder than the sun
I’ll take it, I want to do what I want

[Pre-Chorus: Seulgi, Wendy]
Look at me, what are you thinking about?
What can we do today?
I imagine however I want

[Chorus:All]
Red flavor, I’m curious honey (yeah)
It tastes like slowly melting strawberry when I bite into it
Look for the corner candy shop baby (yeah, hey, hey)
What I like the most is the taste of summer, yeah

[Bridge 1: Irene]
Peach juice, sweet and sour mix mood
The cocktail I wanna give you, I brew (red)
My ears are ringing and my nose is numb
This feeling is more than what I imagined up and bang (red)

[Bridge 2: Yeri]
Bet you wanna, bet you wanna dance like this
Shout it out, I like you honestly
You’re nervous and you’re dripping with sweat, you’re cute
We’re sun burnt from falling in love, we are red red uh

[Post-Chorus 1: Seulgi, Joy]
Can’t you know how I feel even when I don’t say it
My heart keeps growing
Like spilled ice cream
I might melt away

[Post-Chorus 2: Wendy, Irene, Yeri, All]
So tell me (yeah yeah tell me)
So tell me (yeah yeah tell me)
With your colors
Dye me, darker and more strikingly (baby)

[Chorus: All, Wendy]
Red flavor, I’m curious honey (honey
It) tastes like slowly melting strawberry when I bite into it (like strawberry)
Look for the corner candy shop baby
What I like the most is the taste of summer

[Outro: Wendy]
What I like the most is you in the summer

"
16,rebirth,"

It feels like I’m born again
Everything about me has changed
After I met you, I became a new person
My mom is the most surprised

First, I wake up early in the morning
And I turn on the music that you suggested
I don’t know why but I like that music
That song with the hard-to-memorize title

I take a shower even though I don’t have to
As I follow along with that melody
My mornings that were always so hard
How could it be so enjoyable now?

Oh, it’s so amazing, my heart for you
Oh, it’s so new, I’ve never seen myself like this before
If it’s like this every day
The world will be such a good place to live

All the handsome oppas on the subway
I don’t look at them anymore
After a few stops, I’m gonna see you
My face in the train window reflection is smiling

I was never interested in flower shops
But my feet stopped at one
I dug into my pockets and bought a bouquet
Even though it’s not a special day

The same time, the same place
Has a new meaning because of you alone
It’s so amazing, each day is so beautiful
Each minute, each second is too precious
My days are so different that it’s hard to believe
My face, the way I talk, my eyes, they’re all different
I’ve never been like this before, it’s strange baby
I think I have finally fallen in love, maybe

Oh, it’s so amazing, my heart for you
Oh, it’s so new, I’ve never seen myself like this before
If it’s like this every day
The world will be such a good place to live

"
17,you-better-know,"

After the dark night, the light filled dawn
Wakes you up
The world busily prepares to face you
As it dazzles

Stopped alone in front of a big wall
Your eyes have closed in scars
The heart fluttering of the first time, the shining attraction
Where have they gone?

When the precious dreams that made your heart beat
Calls out to you
Will you listen to this song
That will cozily embrace you?

You better know
Follow the dazzling light and draw out your day
You better know
There is a world that is waiting for you

So are you ready or not?
Don’t miss this moment
Time is ticking
Tick tock, tick tock
You better know
Some day, I’ll be by your side

It’s natural to get lost like a child
On unfamiliar paths (unfamiliar paths)
Like the slowly blossoming wildflowers
You can slowly take a break (ah...)

When you need a breeze
To comfort your tired heart
Will you listen to this song
That aromatically blows over?

You better know
Follow the dazzling light and draw out your day
You better know
There is a world that is waiting for you

So are you ready or not?
Don’t miss this moment
Time is ticking
Tick tock, tick tock

You better know
You better know

So are you ready or not?
The times you’ve been waiting for
Are getting closer to you
Tick tock, tick tock

So are you ready or not
Don’t just stay in place
Draw out a bigger dream
Tick tock, tick tock

You better know
Follow the dazzling light and draw out your day
You better know
There is a world that is waiting for you (you better know)

So are you ready or not?
Don’t miss this moment
Time is ticking
Tick tock, tick tock
You better know
Some day, I’ll be by your side

You better know
You better know
You better know
You better

"
18,zoo,"

Ooh Ho
Ooh Ho

I opened my eyes and everything is so weird
What is going on
Did I fall from flying in the sky

Strange sounds and green forest
What is this place
I’m standing
In a dream-like jungle

The moment I fell into a love that I imagined
It brings me to another world like a miracle
It’s mysterious and beautiful, I can’t take my eyes off
All of this, all of this
Love is lookin’ like a zoo
Yeah It’s lookin’ like a zoo
Like a fantastical zoo
Yeah It’s lookin’ like a zoo zoo zoo zoo

Ah
Uh come on uh come on let’s do it
It’s amazing Uh everything is Oh
When it’s unfolding before my eyes
I get excited from curiosity
That I dance cutely

I get startled and climb a tree
And I’d hide, secretly secretly
Before I know it, I’ve completely fallen for this place
My heart is going Bum bum bitty bum bum

When I reach out, I think the whole world is going to be mine
When I dip my feet, the water rises and my heart rises too
When I breathe out, the smell of the grass permeates
I’m happy like a child in the picturesque jungle

The moment I fell into a love that I imagined
It brings me to another world like a miracle
It’s mysterious and beautiful, I can’t take my eyes off
All of this, all of this
Love is lookin’ like a zoo
Yeah It’s lookin’ like a zoo
Like a fantastical zoo
Yeah It’s lookin’ like a zoo zoo zoo zoo

In an unfamiliar world that I’ve met for the first time
Without realizing the time is passing by
I’m falling deeper and deeper into it
Baby baby baby, I get more curious
I want it you know it, what is all of this
I feel it you got it, a secret that makes your heart beat
A bam bada boom bam bada boom hey
If this is a dream, I hope we don’t wake up

I want you baby baby
Ooh-la-la Ooh-la-la-la-la-la
Hurry Baby baby
Ooh-la-la Ooh-la-la-la-la-la
All of you

The moment I held your hand, which is like Tarzan
You fly through the woods holding me, just like a movie
It’s mysterious and beautiful, I can’t take my eyes off
All of this, all of this
Love is lookin’ like a zoo
Yeah It’s lookin’ like a zoo
Like a fantastical zoo
Yeah It’s lookin’ like a zoo zoo zoo zoo

"
19,hear-the-sea,"

I hear the sea, closer to my ears today for some reason
The light that was hot all day has dyed red now
The clouds have risen and the air is just humid enough
A memory like a growing shadow, I hear the sea

The sound of the waves and your voice
Twinkling brighter than the stars
Your eyes were deep and black
Your heart resembles a day sun
All of it is a story that this season holds

Somewhere, now
Are you feeling it like I am
You and I used to share stories
Until the early mornings
When one corner of the sky would change its color back again
I hear the summer

The sound of the waves and your voice
Twinkling brighter than the stars
Your eyes were deep and black
Your heart resembles a day sun
All of it is a story that this season holds

I didn’t know the summer night dream
Would be this long and deep
Today’s weather keeps
Calling for you
It makes me miss you

I hear the sea, I feel you
The scent and the touch of that day
And my feelings too, all of it
Your heart resembles a day sun
All of it is a story that this season holds

"
20,little-little,"

All the feelings that made my heart beat
I avoided you because I thought you might hear them
But I can’t hide that I want to see you
Diary in my head
Whichever page I open
That you’re the only one for me, it’s a Secret that only I know

One by one, as your everything
Pile within me
For some reason, my heart is busier Oh
Without knowing that it’s a dark night
You shine in the sky
I can’t sleep because I think about you Oh

Give a little little
More love
Give a little little
More time
Even the smallest of the small things abot you
Are huge to me
There’s softly blowing breeze in my cheeks
My heart is waving because of you
It keeps blowing gently
You shake up my world

This feeling is probably Love love love

The feeling that my eyes brushed past
Makes my heart pink
It dyes and wets my entire body Yeah
My heart fills up almost that it overflows
Whenever I see you
Even the tips of my fingers emit a lovely light

Your kind habits and
The way you talk when you’re flustered
They keep spinning in my head as if I memorized them Oh
Sometimes when you tease me
When you come closer to me
I can’t even breathe Oh

Give a little little
More love
Give a little little
More time
Even the smallest of the small things about you
Are huge to me
There’s softly blowing breeze in my cheeks
My heart is waving because of you
It keeps blowing gently
You shake up my world

This feeling is probably Love love

Our softly locked eyes grow deeper
When you stay, stay as we are By my side
The piece that is you comes to me
It becomes my everything Oh

Need a little little
Give a little little
Make a little little
Make a little by little

Give a little little
More love
Give a little little
More time
Even the smallest of the small things about you
Are huge to me
There’s softly blowing breeze in my cheeks
My heart is waving because of you
It keeps blowing gently
You shake up my world

Give a little little
More love
Give a little little
More time
Whisper very quietly
So that only you can hear me
Our distance has grown closer
I wanna keep being with you
Every minute and every second, however short they may be
I only want to fill them with you

This feeling is probably Love

"
