,0,1
47,do-the-catwalk,"

[Jessica] Are you ready to walk?
Are you ready to walk?
Milan, Paris, New York
Are you ready to walk?

[Taeyeon] Da du da
Da du da
Du da du da du da
Da du da
Da du da
Du da du da du da

[Seohyun] Surechigatte furikaetta dareka no shisen
Senaka no me de chanto
Miteru wa zenbu
[Sooyoung] Doa o deta shunkan
Subette ga Runway
[Tiffany] Walking, stop
Posing, turning
And wink

[Yuri] Ladies, ladies
[Seohyun] Sono ashiga
[Yuri] Ladies, ladies
[Seohyun] Jimen wo kitte
[Yuri] Ladies, ladies
[Seohyun] Chikyuu wo
[Yuri] Miwashiteru no

[All] Da da di do da
Oh oh, da du da, oh oh
[Sunny] Do the, do the catwalk
Do the, do the catwalk
[All] Da da di do da
Oh oh, da du da, oh oh
[Sooyoung] Do the, do the catwalk
Do the, do the catwalk
[Tiffany] Naritai Vision
Massugu mitsumette
Kagami yo kagamisan
(Oh~)
[Hyoyeon] Kagayaite do it
Oh oh, yes do it, oh oh
[Jessica] Do the, do the catwalk
Do the, do the catwalk

[Sunny] Da du da
Da du da
Du da du da du da
Da du da
Da du da
Du da du da du da

[Taeyeon] Daren ni mo deki sou
De dekinai Fashion
Yabai! no iminante
Kami hitoe desho
[Tiffany] Ladies, ladies
[Yuri] Chikyuu wa
[Tiffany] Anata ga mawasu no

[All] Da da di du da
Oh oh, da du da, oh oh
[Yoona] Do the, do the catwalk
Do the, do the catwalk
[All] Da da di du da
Oh oh, da du da, oh oh
[Hyoyeon] Do the, do the catwalk
Do the, do the catwalk
[Taeyeon] Suteki na Vision
Ippo fumidashite
Jishin afureru Smile
(Oh~)
[Jessica] Kagayaite do it
Oh oh, yes do it, oh oh
[Yuri] Do the, do the catwalk
Do the, do the catwalk

[Seohyun] Da du da
Da du da
Du da, du da, du da
Da du da
Da du da
Du da, du da, du da

[Sooyoung] Are you ready to walk?
([Tiffany] Oh~)
Are you ready to walk?
([Tiffany] Mmmm~)
Milan, Paris, New York
(Are you ready to walk?)
Are you ready to walk?
([Taeyeon] Oh yeah, uh~)

[All] Da da di du da
Oh oh, da du da, oh oh
[Sunny] Do the, do the catwalk
Do the, do the catwalk
[All] Da da di du da
Oh oh, da du da, oh oh
([Taeyeon] Oh~ Oh~)
[Sooyoung] Do the, do the catwalk
Do the, do the catwalk
[Tiffany] Naritai Vision
Massugu mitsumete
Kagami yo kagamisan
([Taeyeon] Kagamisan~)
[Hyoyeon] Kagayaite do it
Oh oh, yes do it, oh oh
[Jessica] Do the, do the catwalk
Do the, do the catwalk

([Sunny] Do the, do the catwalk)
[Yuri] Da du da
Da du da
Du da, du da, du da
([Sunny] Do the, do the catwalk)
[Yuri] Da du da
Da du da
Du da, du da, du da

[Yoona] Are you ready to walk?
Are you ready to walk?
Milan, Paris, New York
Are you ready to walk?

"
48,karma-butterfly,"

[Sooyoung] It’s fascination
Kizuite ta no
Are kara zutto
[Yoona] Kono cage ni
Oshiyatta
Honto no jibuno

[Jessica] Kagami ni utsuru
Shojo ni
Sotto kiku no yo
Who’s this girl
[Seohyun] Ta no dareka o
Playing role
Enjiru no wa
Mo iya nano

[All] Tokihanatsu
Feeling
Hane hiroge te
Set me free
Shukumei kara
Getaway
I’m a Karma Butterfly
[Tiffany] Kodo ga stop, stop
Stop, stop beating
[Sunny] Tmaru made no
Battle life
Tokihanatsu
Feeling
[Taeyeon] I’m a Karma Butterfly

[Jessica] A sheer feather
Matotta
Tennyo no yo ni
[Yuri] Doku obi ta
Hane kara
Kaoru incense

[Sunny] Umarekawatte
Make a move
Omoi no mama ni
[Taeyeon] Dare ni mo
Mise ta koto nai
Kao mise te mitai

[All] Tokihanatsu
Feeling
Hane hiroge te
Set me free
Shukumei kara
Nige te
I’m a Karma Butterfly
[Seohyun] Modora nai slip, slip
Slip, slip
Slippin’ through
[Hyoyeon] Itsuwari dake no
Battle life
Ima koso
Release me
[Tiffany] I’m a Karma Butterfly

[Yoona] Toge ga sasatta
Mama de
[Yuri] Tobitsuzukeru no
Da toshite mo
[Hyoyeon] Kamawa nai
Seotte yuku wa
[Taeyeon] Only heaven knows
Only heaven knows
Knows
Knows

[All] Tokihanatsu
Feeling
Hane hiroge te
Set me free
Shukumei kara
Getaway
I’m a Karma Butterfly
[Jessica] Kodo ga stop, stop
Stop, stop beating
[Sooyoung] Tomaru made no
Battle life
Mada mi nai ai e
[Seohyun] Tobu Karma Butterfly


French Translation :


It's fascination
As-tu réalisé depuis que le vrai moi
A toujours été repoussé
Dans cette cage ?

A la fille du reflet
Dans le miroir
Je demande lentement
Who's that girl
Jouer quelqu'un d'autre
Playing role
Je ne veux plus le faire

Libère ce feeling
Étends ces ailes
Et set me free
Getaway du destin
I'm a karma butterfly
Le pouls ne s'arrêtera pas
Stop, stop, stop beating
Jusqu'à ce que la battle life
Se finisse
Libère ce feeling
I'm a karma butterfly

A sheer feather
Habillée comme
Une vierge céleste
Teintée du poison
De mes ailes
Le parfum incense

Je renaît
Fais un geste
Comme je veux
Je veux essayer
De montrer un visage
Que je n'avais jamais montré
A personne auparavant

Libère ce feeling
Étends ces ailes
Et set me free
Echappe au destin
I'm a karma butterfly
Je ne reviendrais pas
Slip, slip, slip, slip
Slippin’ through
C'est juste une battle life
Fabriquée
Maintenant c'est le moment
De me libérer
I'm a karma butterfly

Les épines sont
Toujours enfoncées
Même si je continue de voler
C'est pas important
Je continuerais de les porter
Only heaven knows
Only heaven knows
Knows, knows

Libère ce feeling
Étends ces ailes
Et set me free
Getaway du destin
I'm a karma butterfly
Le pouls ne s'arrêtera pas
Stop, stop, stop beating
Jusqu'à ce que la battle life
Se finisse
Libère ce feeling
I'm a karma butterfly

"
49,everyday-love,"

[Yoona] Forever
[Seohyun] Anata kara Call my name
Kikikaesu What did you say?
Kikoenai furi mata kikitakute

[Jessica] Mimi motoku suguru
Kaze ga tsure tekuru
Monogatari no hajimari hajimari

[Yoona] Anata no egao egao egao
[Sunny] Anata no koe koe koe
[Sooyoung] Sakihokoru hana no, youni
[Tiffany] Everyday you’re in my heart

[All] Monday, yume wo kikasete
Tuesday, motto chikaku de
[Taeyeon] The Wednesday shiranai, anata wo shiritai
[All] Thursday, hoshi ni negai wo
Friday, yume wo misasete
[Seohyun] Tomedonai omoi ga furu yoru
[All] To you everyday love

[Sooyoung] Nee Stay by my side
Yakusoku nante iranai
[Yuri] Itsumo no youni Forever
Sora wo miage Together
(Together Forever, Forever)

[Hyoyeon] Monday, Tuesday
[Sunny] Amemoyou
[Hyoyeon] Wednesday, Thursday
[Sunny] Furi tsuzuitemo
[Hyoyeon] Friday, Saturday, Sunday
[Yoona] Kumo no kirema kara Sunshine

[Taeyeon] Anata no sekai sekai sekai
[Yuri] Anata no mirai mirai mirai
[Jessica] Hibikiau Melody, no youni
[Seohyun] Everyday you’re in my heart

[All] Monday, yume wo sakasete
Tuesday, motto ookiku
[Tiffany] The Wednesday yamanai, ame nanka nai janai
[All] Thursday, tsuki ni utau youni
Friday, yume wo kanadete
[Sunny] Tsuranaru omoi ga furu yoru
[All] To you everyday love

[Seohyun] Hakanakute setsunai ne
[Yuri] It’s a little twinkle star
[Jessica] Your wish isn’t that far

[Sooyoung] Ai wo komete Monday, Tuesday I’ll be there
Wednesday Thursday Loving you more
[Yoona] Friday Saturday Sunday oshiminai ai no kanata e

[Hyoyeon] Everyday everyday love
Everyday love

[All] Monday, yume wo kikasete
Tuesday, motto chikaku de
[Jessica]  The Wednesday shiranai, anata wo shiritai
[All] Thursday, hoshi wo onegai wo
Friday, yume wo misasete
[Taeyeon] Tomedonai omoi ga furu yoru
[All] To you everyday love

[Sooyoung] Everyday Everyday Love


French Translation :

Forever

Tu call my name
Revenons en arrière
What did you say ?
Je fais semblant de ne pas t'entendre
Pour que tu puisses le répéter
J'en frissonne
Le vent me fait frissonner

L'histoire commence, commence
Tu souris, souris, souris
Ta voix, voix, voix
Est comme une fleur qui éclot

Everyday you're in my heart

Monday, dis-moi ton rêve
Tuesday, nous serons plus proches
Wednesday, je ne te connais pas
Mais je veux en apprendre plus sur toi
Thursday, je fais un vœu
Friday, laisse-moi te voir dans mes rêves
Un sentiment innarrêtable arrive
To you everyday love

Oui, stay by my side
Nous n'avons pas besoin de promesses
Comme d'habitude
Forever
Nous regarderons le ciel ensemble
(Together forever forever)
Monday, Tuesday, il pleut
Wednesday Thursday, il continue de pleuvoir
Friday Saturday Sunday
Il y aura un rayon de soleil

Tu es le monde monde monde
Tu es le futur, futur, futur
Je veux t'entendre
Comme une mélodie

Everyday, you're in my heart

Monday, faisons éclore ce rêve
Tuesday, ce rêve deviendra plus fort
Wednesday, la pluie s'arrêtera quand
Tes larmes s'arrêteront
Thursday, la lune et le soleil sortiront
Friday, nous jouerons dans mes rêves

Mes sentiments pour toi débordent
Comme une averse
To you everyday love

Fragile et douloureux
It's a little twinkle star
Your wish isn't that far

Avec amour
Monday Tuesday
I'll be there
Wednesday, Thursday
Loving you more
Friday, Saturday, Sunday
Je t'aimerais de plus en plus
(Everyday everyday love
Everyday everyday love)

Monday, dis-moi ton rêve
Tuesday, nous serons plus proches
Wednesday, je ne te connais pas
Mais je veux en apprendre plus sur toi
Thursday, je fais un vœu
Friday, laisse-moi te voir dans mes rêves
Un sentiment innarrêtable arrive
To you everyday love

(Everyday everyday love)

"
50,i-got-a-boy,"

Hangul

[Intro]
Ayo, GG!
Yeah yeah, 시작해 볼까?
어머! 얘 좀 봐라 얘
무슨 일이 있었길래 머리 잘랐대 어?
어머! 또 얘 좀 보라고
머리부터 발끝까지 스타일이 바뀌었어
왜 그랬대? 궁금해 죽겠네
왜 그랬대? 말해 봐 봐 좀
Hahaha! Hey, let me introduce myself
Here comes trouble, whoo! 따라해
너 잘났어 증말

[Verse 1]
지가 뭔데? 웃겨
너무 콧대 센 거 아니?
나보고 평범하단다 얘 (어)
그 남자 완전 맘에 들었나 봐 말도 안 돼 말도 안 돼
너무 예뻐지고 Sexy해졌어 그 남자 때문이지?
물어볼 뻔했다니까 너 바꾼 화장품이 뭔지

[Verse 2]
사실 나 첨 봤어
상처 입은 야수 같은 깊은 눈
얘기만 해도 어질했다니깐
너 잘났어 증말 잘났어 증말

[Pre-Hook]
Here comes trouble, hey girl listen
너 잘났다 증말 (잘났어)
너 잘났어 증말

[Interlude]
Ayo stop! Let me put it down another way

[Hook]
I got a boy 멋진 I got a boy 착한
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진 I got a boy 착한
I got a boy, awesome boy 완전 반했나 봐

[Verse 3]
아 내 왕자님
언제 이 몸을 구하러 와 주실 텐가요?
하얀 꿈처럼
날 품에 안아 올려 날아가 주시겠죠?

[Verse 4]
나 깜짝 멘붕이야
그 사람은 내 민낯이 궁금하대
완전 맘에 들어
못 이긴 척 보여 줘도 괜찮을까?
Oh 절대로 안 되지 (그치 그치)
우리 지킬 건 지키자 (맞지 맞지)
그의 맘을 모두 가질 때까지
이건 절대로 잊어버리지 말라구

[Pre-Hook]
밤을 새도 모잘라 다-다
우리 최고 관심사다-다

[Verse 5]
내 말 들어 봐 그 아이 너네 알지?
좀 어리지만 속은 꽉 찼어
어떨 땐 오빠처럼 듬직하지만
애교를 부릴 땐 넘 예뻐 죽겠어

[Pre-Hook]
너 미쳤어 미쳤어
너 미쳤어 미쳤어

[Verse 6]
난 정말 화가 나 죽겠어
내 남잔 날 여자로 안 보는걸
막연할 땐 어떡하면 내가 좋겠니?
질투라도 나게 해볼까? 속상해 어떡해 나?
말도 안 돼 말도 안 돼

[Interlude]
Don’t stop! Let’s bring it back to 1:40

[Hook]
I got a boy 멋진 I got a boy 착한
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진 I got a boy 착한
I got a boy awesome boy 완전 반했나 봐

[Bridge]
언제나 내 곁엔 내 편이 돼 주고
귀 기울여 주는 너 너
난 이대로 지금 행복해
잘 될 거니까

[Hook]
I got a boy 멋진 I got a boy 착한 (아 내 왕자님)
I got a boy handsome boy 내 맘 다 가져간
(언제 이 몸을 구하러 와 주실 텐가요?)
I got a boy 멋진 I got a boy 착한 (하얀 꿈처럼)
I got a boy awesome boy 완전 반했나 봐
(날 품에 안아 올려 날아가 주시겠죠?)
I got a boy 멋진 I got a boy 착한
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진 I got a boy 착한
I got a boy awesome boy 완전 반했나 봐
I got a boy 멋진

English Translation

[Sooyoung, Yuri, and (All)]
Ayo! GG!
Yeah, yeah, shall we start?
(Uh-muh!) Look at her, look!
What happened to her that she cut her hair? huh?
(Uh-muh!) Again look at her, look!
From head to toe, her style has changed
(Why did she do that?)
I’m curious to death
(Why did she do that?)
Tell me

[Tiffany]
Haha! Let me introduce myself!
Here comes trouble!
Follow after me!

[All, (Taeyeon), and Jessica]
Oh, oh, oh, eh, oh
(Eh-eh-eh-eh)
Oh, oh, eh oh
You really are something else

[Taeyeon and Seonyun]
Who is she? Ridiculous
Do you know you’re too self-assertive?
She thinks I’m average
Yeah, I guess she really liked him
No way, no way!
She became so pretty and sexy
It’s because of him, right?
I almost asked her what her new makeup was

[Sunny, Jessica, and All]
Truthfully, I’ve seen it for the first time
The deep eyes, like a scarred beast
I was dizzy by just talking to him
You really are something else
You really are something else

[All, (Tiffany), Taeyeon and Sunny]
Oh, (here comes trouble!) oh, oh, eh, oh
(Hey, girl, listen!)
Oh, oh, eh, oh
You really are something else
Oh, oh, oh, eh, oh
Oh, oh, eh, oh
You really are something else

[Tiffany]
Ayo, stop!
Let me put it down another way

[All]
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, handsome boy, who took all my heart
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, awesome boy, I must have really fallen for him

[Taeyon and Sunny]
Ah, my prince
When are you gonna come save me?
Like a white dream
Will you lift me in your arms and fly?

[Yoona and (Hyoyeon)]
I’m, like, surprised, mental collapse
He wants to see my face without makeup
I really like him
Would it be okay to show it to him?
(Oh, never!)
Right, right?
(Let’s keep what needs to be kept)
Right, right!
(Until you take all of his heart
Don’t ever forget this)

[All, Yuri, and Sooyoung]
Oh, oh, oh, eh, oh
Oh, oh, eh, oh
Even if I stay up all night, it’s not enough, everything, everything
Oh, oh, oh, eh, oh
Oh, oh, eh, oh
Our biggest interest, everything, everything

[Seonyun and Tiffany]
Listen to me, you all know him, right?
He’s a bit young but he’s full inside
Sometimes he is as reliable as an oppa
But when he acts charming, he is so cute

[All, (Yoona), and Hyoyeon]
Oh, oh, oh, eh, oh
Oh, oh, eh, oh
(You’re crazy, crazy)
Oh, oh, oh, eh, oh
Oh, oh, eh, oh
You’re crazy, crazy

[Tiffany, Taeyeon, and (Yuri and Sooyoung)]
I’m really angry
My boy doesn’t look at me as a girl
What should I do when I feel hopeless?
Should I make him feel jealous?
I’m so upset! What do I do?
(No way! No way!)

[Jessica]
Don’t stop!
Let’s bring it back to 140


[All]
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, handsome boy, who took all my heart
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, awesome boy, I must have really fallen for him

[Jessica and Seonyun]
Always next to me, it’s you who’s on my side and listens to me
I’m happy as it is right now 'cause everything will work

[All]
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, handsome boy, who took all my heart
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, awesome boy, I must have really fallen for him
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, handsome boy, who took all my heart
I got a boy, a handsome one
I got a boy, a kind one
I got a boy, awesome boy, I must have really fallen for him

I got a boy, a handsome one!

"
51,dancing-queen,"

[Tiffany] Girls
[Jessica] Generation
[Tiffany] Let's Dance
[Tiffany & Jessica] Hit the beat and take it to the fast line
[All] Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah yeah
[Taeyeon] Mudae wi noreul choeum bwassul ddae
Nae juwi e sigandereun modu meom jugo
Gaseumman dwi eo, uuh ..
[Yoona] Pyeongbeomhan naye insaengeul bakkwojun
Neon naye dancing queen
[Tiffany] Jiruhan naye ilsangeul kkaewojun
Harutbame pati, ii...
[All] Nae mameul sarojapneun dancing
Geuhwaryeohan somssi
Noye geu igijeogin maebshi, geu ajjiran sexy
[SeoHyun] Sum magil deut.. hae.. yeah, yeah, ii .....
[Jessica] Hanchameul jina nae ga mudae wieseo
Geuddae geudae cheoreom chumchugo noraehae
Machi kkumgata jeongmallo
[Sunny] Pyeongbeomhan naye insaengeul bakkwojun
Neon naye dancing queen
[Yuri] Jiruhan naye ilsangeul kkaewojun
Harutbame kkum
[All] Nae mameul sarojapneun dancing
Geuhwaryeohan somssi
Noye geu igijeogin maebshi, geu ajjiran sexy
[Jessica] Rideume momeul matgyeo... naa .. yeah, yeah
[YoonA] Neon naye dancing queen
[Tiffany] (I dont care what anyone thinks cause youre the one who makes me dance
Youre one the who makes me sing. Can't nobody be my dancing queen but you.)
[SooYoung] Nuga mworaedo yeongwonhi
[Tiffany] (I get the chills when I see you move, see you groove
The way you shake your body is Look at me everybody! Your dancing makes me hot.)
[HyoYeon] Nae maeum sogye seuta
[Taeyeon] Neon naye hero 3x
[All] Dancing geu hwaryeohan dancing
Ni igijeogin maebshi, geu ajjiran sexy
[Tiffany] Rideume momeul matgyeo... naa .., yeah
[All] Nae mamel sarojapneun dancing
Geu hwaryeohan somssi
Neoye geu igijeogin maebshi
[SeoHyun] (whoo .. huu....)
Geu ajjiran sexy
[TaeYeon] Sum maghil deuthan neo,oo, ooh.. yeah, yeah .....
[All] Bring it on !!
[Tiffany] (ula, ulaa, ii..)
[All] Pati! Jeomeumeul bultaeul dancing party
Modu da hamkke hae party
Jeomeumeul bultaeul dancing party

"
52,baby-maybe,"

Baby baby baby sarangeul midji anhatjyo
Dameul dulleossatdeon jinan naldeul
Baby baby baby honjado gwaenchanheul georan
Babo gatdeon mami geudael manna
Eosaeg haejin nae moseub
Saramdeuri marhajyo
Joma joma dugeun dugeun
Nado eojjeol jul moreujyo
Geuttae juwiui chingu deuri
Yojeum nal bomyeo haneun mari
Daeche nuguya?
Neol bakkwo non Amazing guy
Geudaewa love
Pug ppajyeo beorin na
Eojjeomyeon joha nan
Eotteohge neon
Ijeya natana
Eodi itda on geoya
Put your hands up if you feel like this
Sarange ppajyeot damyeon
I gibun jinjjaramyeon
Put your hands up if you feel like this
Sarangeul chajat damyeon jinsimiramyeon
Baby baby baby hamkke itdeon geu jari
Ne hyanggi mae sungan tteoolla
Maybe maybe maybe
Geudae hyangsul ppuryeo nae
Ose eonje deunji hamkke hagil
Romaentighan yeonghwadeul
Seolle ineun jangmyeondeul
Neoman bolge ppeonhan daesa
Yuchiha damyeo useotjyo
Eonjenga buteo byeonhan naega
Geudae mannamyeon haneun mal
Neoman bollae neoppuniya
My boo naui jagiya
Geudaewa love
Pug ppajyeo beorin na
Eojjeomyeon joha nan
Eotteohge neon
Ijeya natana
Eodi itda on geoya
Cheoeumen na
Mangseoryeo sseotjyo
Goji bburideon nae moseubi ijen
Geudae yeppeun du nune bitwojin
Saeroun naega boineun geol
Geudae nawa gatdamyeon
And you feel like this hey
Put your hands up if you feel like this
Put your hands up if you feel like this
Like this, Like this, Like this, Like this
Like this, Like this, Like this, Like this
Geudaewa love
Pug ppajyeo beorin na
Eojjeomyeon joha nan
Eotteohge neon
Ijeya natana
Eodi itda on geoya
Put your hands up if you feel like this
Sarange ppajyeot damyeon
I gibun jinjjaramyeon
Put your hands up if you feel like this
Sarangeul chajat damyeon jinsimiramyeon
Like this, Like this, Like this, Like this, Like this

"
53,promise,"

Indescribable pain spreads throughout the whole body though the daily life that Ive dreamed look me up
I want to be alone sometimes and so many attention makes it hard
When I want to breathe swamped in an ordinary life
What about us? What about love?
This brief phrase raises me up
You cuddle me in your bosom warmly
When glaring lights are turned off, a day goes by. I cannot control my sloping shoulders and empty mind
You knock my mind I was hiding like a miracle in dark hours
You light me up with your bright again
What about us? What about love?
This brief phrase raises me up
You cuddle me in your bosom warmly
Only a step closer to me and a bit more warmly
We pinkie swear that were together forever. Promise to you
Just remember this only though I can't tell how thankful I am
You make me laugh. Youre my love
What about us? What about love?
This brief phrase raises me up
You cuddle me in your bosom warmly
Only a step closer to me and a bit more warmly
We pinkie swear that were together forever. Promise to you
Promise to youooh Promise to youooh..
Hancham kkumkk wowahtdeon maeili naege chajawahdo seolmyeonghal su eomneun apeumi onmome peojyeo
Kakkeumsshikeun na honja itko shipko cham manheun shiseoni jom himkyeowo
Pyeongbeomhan ilsang soge jamkyeoseo sumshwiigo shipeul ttae
What about us? What about love?
Narireukyeojuneun i hanmadi
Keudae pume aneun chaero ttaseuhage kamssa juneyo
Hwahryeohan jomyeongi kkeojimyeon haruga kkeunnago chyeojin eokkae sok teong bin i mam.. eocheol su eoptjyo
Kkok sumkyeodun nae mam dudeurineyo kkamkkamhan shigan sok gijeokcheoreom
Biteuro nal hwahnhi balghyeojwoyo keudae tto tashi
What about us? What about Love?
Narireukyeojuneun i hanmadi
Keudae pume aneun chaero ttaseuhage kamssa juneyo
Hankeoreumman deo kakkai jogeumman deo ttatteuthage
Uri duri hamkkerago sonkarag keolko Promise to you
Danji komapdaneun mallo dahal sun eoptketjiman igeonmaneun giyeokhaeyo
Nal utke haneun You're my love
What about us? What about Love?
Narireukyeojuneun i hanmadi
Keudae pume aneun chaero ttaseuhage kamssa juneyo
Hankeoreumman deo kakkai jogeumman deo ttatteuthage
Keudaewah na hamkkerago sonkarag keolko Promise to you
Promise to you...ooh... Promise to you...ooh..

"
54,express-999,"

[Tiffany] Isanghae maeumi bokjaphae ([Jessica] All night long)
Deo ganghan keopiga pillyohae ([Yoona] Black and strong)
[Taeyeon] Sasil isanghage nega jakku saenggangna ([Tiffany] why?)
Byeolgeo anin nominde mariya

[Seohyun] Wae wae meonghage inneun geoya
[Sooyoung] Seolma neol johahana
[Sunny] Da da da da nal moreugesseo

[All] Jajonsim ganghan naega byeonhaetdago nolliji marayo
Machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[Seohyun] Gunggeumhaejyeo nega, nae apui I sarami
[Jessica] Jigeumui I neukkimeul kkyeoaneun chae
Dallyeogabolge no excuse!
[All] Oh oh ah geuphaengeul tago!

[Jessica] Isanghae maeumi bokjaphae ([Yuri] All night long)
Deo ganghan keopiga pillyohae ([Yoona] Black and strong)
[Seohyun] Biseutan nugungareul bomyeon nega saenggangna ([Tiffany] why?)
Byeolgeo anin nominde mariya

[Yuri] Unmyeongiramyeon jom useuwo
[Hyoyeon] Seolleimeun injeonghae
[Taeyeon] Da da da da nal moreugesseo

[All] Jajonsim ganghan naega byeonhaetdago nolliji marayo
Machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[Sunny] Gunggeumhaejyeo nega, nae apui I sarami
[Tiffany] Jigeumui I neukkimeul kkyeoaneun chae
Dallyeogabolge no excuse!

[Yuri] Maeumi geuphaejyeo sesangi dallajyeo o
[Seohyun] Modeun ge neoro inhaeseo
[Taeyeon] Gijeogeun ullyeosseo eoseo gayo
Nan deo ppalli gagil wonhaneungeor

[All] Jajonsim ganghan naega byeonhaetdago nolliji marayo
Machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[Sooyoung] Gunggeumhaejyeo nega, nae apui I sarami
[Taeyeon] Jigeumui I neukkimeul kkyeoaneun chae
Dallyeogabolge no excuse!
[All] Oh oh ah geuphaengeul tago!

"
55,look-at-me,"

Nareul bondada- da aneun geol-geol-
Geollyeo deureosseo neoui ppeonhan geu paeteon
Neoreul bonda-da- da deulkyeotna-na-
Naui maeumi imi nege hyanghan geol
Hilkkeum hilkkeum nareul boneun neoui nunbichi
Jjuppyeot jjuppyeot swibge dagagal su eobtge hae
Aseul aseul nal tteoboneun neoui maldeuri
Jjarit jjarit naneun molla neomu joheun geol
Dugeun dugeun jeongsin mot chari gesseo
You look at me, I look at you
Hwakkeun hwakkeun du ppyami daraolla
You look at me, I look at you
Yeah- You look at me, I look at you
Yeah- You look at me, I look at you
Nachi igda-da- da geojitmal- mal-
Mallyeo deureosseo neoui ppeonhan geu paeteon
Heundeullil geol-geol- geugeol moreuni-ni- ni
Ppeonhan geu mare nan geudaero Knock down
Ajjil ajjil dog sagwareul han ib bemun deut
Eojil eojil modeun geosi kkumman gateun geol
Saljjag saljjag jagjeonghan deut neoui misoga
Banjjag banjjag eojjeom joha neomu joheun geol
Dugeun dugeun jeongsin mot chari gesseo
You look at me, I look at you
Jilkkeun jilkkeun ibsureul kkaemu neun geol
You look at me, I look at you
Yeah- You look at me, I look at you
Yeah- You look at me, I look at you
Dugeun dugeun jeongsin mot chari gesseo
You look at me, I look at you
Hwakkeun hwakkeun du ppyami daraolla
You look at me, I look at you
Yeah- You look at me, I look at you
Yeah- You look at me, I look at you

"
56,flower-power,"

[Tiffany] Hikari to yami no mayonaka weekend
Dancing floor scream and shout sekira de human nature
[Taeyeon] Kawasu suisen wo me to me keiki no border
Asobi de sagaseta koi wa adabana
[Hyoyeon] Ah ah ah [Sooyoung] Im not gonna
[Hyoyeon] Ah ah ah [Sooyoung] Im not gonna
[Sunny] Nari ni koto beat Mimi mo kanda cheers Im telling you adabana
[Jessica] Aketeta yume atte miru na no ne Do you wanna be my lover
[Seohyun] Tsukiagete kirameita glass wall
Musuu no awa ga kage ya gaaru
[Yoona] Hajikete wa kiete yuku koi wo
Mabushiku raito de terashita
[All] Dare mo ga butterfly butta spider (Yeah ahh)
Amai kaori to flavor (Oh flavor flower)
Butterfly butta spider (Yeah ahh)
Kokoro madowasu color (Oh color flower)
Flower, [Yuri] hakanaku koi ga
Flower, [Seohyun] ayashiku saita
[Taeeyon] Kamen wo shite jibun keshite tadashita human nature
[Seohyun] Hontou no jibun ga dance yami wo saita laser
[Sunny] Atte ni narenai ga dekinai adabana
[Jessica] Ano ko ni mo smile hito nomi wo serve Do you wanna be my lover
[All] Do you wanna be my lover
Do you wanna be my lover
[Yuri] Tsukiagete kirameita glass wall
Musuu no awa ga kage ya gaaru
[Sooyoung] Mukitou na kansei no uzu wo
Mabushiku raito terashita
[All] Dare mo ga butterfly butta spider (Yeah ahh)
Amai kotoba no wana (Oh flavor flower)
Butterfly butta spider (Yeah ahh)
Wana ni kakatta (Oh color flower)
Flower, [Yuri] Tokimeite ima
Flower, [Yuri] Ayashiku saita
[Sunny] Hito ni yotte yuraruteitai
[Tiffany] Dont stop DJ kono mama all night
[Hyoyeon] Wasuretai wa hibi no zenbu
[Taeyeon] Me ni mienai hane nobashi teki
[All] Dare mo ga butterfly butta spider (Yeah ahh)
Amai kaori to flavor (Oh flavor flower)
Butterfly butta spider (Yeah ahh)
Kokoro madowasu color (Oh color flower)
[All] Flower Hakanaku koi ga
Flower Ayashiku saita
Flower Tokimeite ima
Flower Ayashiku saita
Flower

"
57,animal,"

[Seohyun] Katagara soto chirachira soyo
Miteruno aino
Hora! Hora!
[Yoona] Korekara chotto tobikiri chotto
Tsuna otodzo
Hora! Hora!

[Taeyeon] Yeah yokoso koi no hunter
[Jessica] Warari kaka atta wawa
[Sunny] Otoshi de ageru wa
[Tiffany] Kakutoshite

[All] Emono wa nerai uchidayo
Shitomete hana sanaindayo
Ah ah ah I'm an animal
Ah ah ah ai no animal

[Yuri] Abare saseru
Demo nasetoku
Jibun no naka
No can wono

[Sooyoung] Kainaraseba
Etsuka ikata
Kanoshi moujo
Torikou

[Jessica] Yeah come into my territory
[Hyoyeon] Sobanikite

[All] Emono wa rerai uchidayo
Shitomete hana sanaindayo
Ah ah ah I'm an animal
Ah ah ah ai no animal

Kannen shite shitakae
Soujyuu shitai kimi koto
Ah ah ah I'm an animal
Ah ah ah ai no animal

[Jessica] Get wild
[Sunny] Heroine wa
[Hyoyeon] Get wild
[Sunny] Heroine wa
[Jessica] Get wild... get wild

"
