,0,1
45,first-love,"

[Hook]
The corner of my memory
A brown piano settled on one side
In the corner of my childhood house
A brown piano settled on one side

[Verse 1]
I remember that moment
Way taller than my height
The brown piano that guided me
I looked up to you, I yearned for you
When I touched you with my small finger

[Verse 2]
I feel so nice mom I feel so nice
I played the piano wherever my hands took me
I didn’t know your significance back then
Back then I was content with just looking at you

[Verse 3]
I remember back during my elementary school days
When my height
Became taller than yours
I neglected you when I once yearned for you so
On top of the white jade-like keyboard
Dust is piling on
Your image that has been neglected
Even then I didn’t know
Your significance
No matter where I am
You always defended that spot
But I didn’t know that would be the last
You say don’t leave like this

[Verse 5]
Don’t worry even if I leave
You’ll do well on your own
I remember when I first met you
Before I knew it you grew up
Though we are putting an end to our relationship
Don’t ever feel sorry to me
I will get to meet you again no matter what form
Greet me happily then

[Verse 6]
I remember back then when I met you that
I had completely forgotten, when I was around 14
The awkwardness was only for a moment, I touched you again
Even though I was gone for a long time
Without repulsion
You accepted me
Without you there’s nothing
After the dawn, two of us
We welcomed the morning together
Don’t let go of my hand forever
I won’t let go of you again either

[Verse 7]
I remember back then
We burned up the last of my teen’s
Yes the days when we couldn’t see an inch in front of us
We laughed, we cried
Those days with you, those moments are now in memories
I said, grasping my crushed shoulder
I really can’t do any more
Every time I wanted to give up
By my side you said
Bastard you can really do it
Yeah, yeah I remember back then
When I was fed up and lost
Back then when I fell into a pit of despair
Even when I pushed you away
Even when I resented meeting you
You were firmly by my side
You didn’t have to say anything
So don’t ever let go of my hand
I won’t let you go ever again either
My birth and the end of my life
You will be there to watch over it all

[Hook]
The corner of my memory
A brown piano settled on one side
In the corner of my childhood house
A brown piano settled on one side

"
46,reflection,"

[Verse 1]
I know
Every life’s a movie
We got different stars and stories
We got different nights and mornings
Our scenarios ain’t just boring
I find this movie very amusing
Everyday, I want to shoot it well
I want to caress myself
I want to caress myself
But you know, sometimes
I really really hate myself
To be honest, quite often
I really hate myself
When I really hate myself, I go to Dduksum
I just stand there with the familiar darkness
With the people that are smiling
And beer, which makes me smile
Coming to me softly
Fear, which holds my hand
It’s okay because everyone is in twos or threes
It’s good that I have a friend, too

[Chorus]

[Verse 2]
The world is just another name for despair
My height is just another diameter for the earth
I am all of my joy and anxiety
It repeats everyday, the love and hate directed to me
Hey you, who’s looking over the Han River
If we bump into each other while passing, would it be fate?
Or maybe we bumped into each other in our past life
Maybe we bumped into each other countless times
In the darkness
People look happier than the day
Everyone else knows where they’re supposed to be
But only I walk without purpose
But still, blending in with them is more comfortable
Dduksum, which has swallowed up the night
Hands me an entirely different world
I want to be free
I want to be free from freedom
Because right now I’m happy but I’m unhappy
I’m looking at myself
At Dduksum

[Chorus]

[Outro]
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself

"
47,mama,"

[Verse 1]
Time travel the year of 2006
Crazy for dance
I tightened my mom’s belt
Despite my dad’s opposition, every time I attacked
Without paying any concern
She floated the small boat of dreams

[Verse 2]
But I didn’t know my mom’s support
Was not a open shortcut road
But a road of dreams while gripping debt
Always
The problem of money eventually my mother
Go away
Had to work away from home

[Verse 3]
Through the phone
I could hear my mom’s voice clearly (Hello?)
The thing I remember
My mom’s strength at the time was a breaking ball to me
Really
I was determined to succeed
With that promise alone
I became the son I am now

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Verse 4]
Hey mama
I’m sorry mama
I know now a grace like the heavens mama

[Verse 5]
Hey mama
So thanks mama
You became my blood and flesh mama

[Verse 6]
I remember mom
Moonheungdong Hiddink PC room
Broadway restaurant
A veteran who ran on both feet for her family
Failure is the mother of success mother
I learned from that passion and sincerity
Wanna be wanna be
Now when I become an adult
Because you were fertilizer to a sprout
I will become a flower and become your own flower path
You walking on way way way

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Verse 7]
You had me feel the world
The breath you have created
Today more than usual
I want to be held in your arms
What is higher than anything above the ground
What is wider than anything beneath the sky
The only one, mother’s hand is medicine hand
You are forever my placebo

[Bridge]
I love mom

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Outro]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

"
48,awake,"

[Verse 1]
It’s not that I believe it
But that I want to try holding out
Because this is
All that I can do

[Verse 2]
I want to remain
I want to dream more
Even so, what I’m saying is
That it’s time to leave

[Verse 3]
Yeah it’s my truth
It’s my truth
I will be covered with wounds all over

[Pre-Chorus]
But it’s my fate
It’s my fate
Still, I want to struggle and fight

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run, just a bit more

[Verse 4]
I’m just walking and walking, among this darkness
My happy times asked me this question
You, are you really okay, it asked me
Oh no

[Verse 5]
I replied, no, I’m so afraid
Still, I hold the 6 flowers tightly in my hands
I, I’m just walking, I said
Oh no

[Pre-Chorus]
But it’s my fate
It’s my fate
Still, I want to struggle and fight

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run, just a bit more

[Bridge]
Wide awake, wide awake, wide awake
Don’t cry
Wide awake, wide awake, wide awake
No lie
Wide awake, wide awake, wide awake
Don’t cry
Wide awake, wide awake, wide awake
No lie

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run
Just a bit more

"
49,lost,"

[Verse 1: Jimin, Jungkook]
I’m still standing here with my eyes closed
Lost between the deserts and oceans
I’m still wandering
Where should I go yeah
I didn’t know there were this many
Paths I can’t go and paths I can’t take
I never felt this way before
Am I becoming an adult?

[Pre-Chorus: V, Jin, Jimin, Jungkook]
This is too hard, is this path right for me
I am confused
Never leave me alone
I still believe even though it’s unbelievable
To lose your path
Is the way to find that path

[Chorus: Jungkook, Jimin, V]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
No matter how much I wander
I want to believe in my path

[Hook: Jungkook, Jin, V, Jimin]
Lost my way
Found my way
Lost my way
Found my way

[Verse 2: Jin, Jimin]
I once saw an ant going somewhere
There is no way to find the path at once
Constantly crashing and crawling forward
To find something to eat
Roaming for days

[Verse 3: Jungkook, Jin]
You know
There is a reason for all this frustration
I believe that we’re on the right path
If we ever find it
We will return home at once
Just like an ant

[Pre-Chorus]
This is too hard, is this path right for me
I am so confused
Don’t you leave me alone
I still want to believe even though it’s unbelievable
To lose your path
Is the way to find that path

[Chorus: Jimin, Jungkook, ]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
I wander
I want to believe in my path

[Hook: V, Jungkook, Jimin, Jin]
So long
Goodbye to my hope with no promise
So long
Even if I’m slow I will walk with my own feet
Because I know this path is mine to take
Even if I go back, I will reach this path eventually
I never I will never
I will never lose my dream

[Bridge: Jungkook, Jimin, V]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
I wander
I want to believe in my path

[Outro: Jungkook, Jin, V, Jimin]
Lost my way
Found my way
Lost my way
Found my way

"
50,am-i-wrong,"

[Intro: Keb Mo]
Am I wrong, fallin' in love with you
Tell me am I wrong
While your other man was out there
Cheatin' and lyin', steppin' all over you

[Verse 1: RM, J-Hope, Suga]
The world’s goin’ crazy
How about you how bout ya
You think it is okay
I don’t think it’s that okay
Have ears but don’t listen
Have eyes but don’t see
Fish live in all our hearts
Its name is selfish, selfish
We’re all dogs, pigs, become dogs because we’re angry
Stork VS crow-tit warring errday
Crazy world yeah
Makes us crazy yeah
That’s right we’re all crazy
All right now give a shout
MAYDAY MAYDAY

[Pre-Chorus: V, Jungkook]
It seems like the entire world has gone crazy
Seems like the end
Oh why Oh why
Oh why Oh why
Oh why why why why
OH MY GOD

[Chorus: Jungkook, Jimin, Keb Mo]
Am I Wrong
Did I say something wrong?
Did I lie?
Going crazy (Gone crazy gone crazy)
Crazy (gone crazy gone crazy)
Am I Wrong
Am I Wrong
Where am I going
The world’s going crazy

[Hook: RM]
Are you ready for this
Are you ready for this
Are you ready for this
No, I'm not

[J-Hope, Together]
That’s right kid you gone crazy
The fact that you’re not crazy in a crazy world is crazy
The earth and sky and all around (HELL YEAH)
Online offline (HELL YEAH)

[RM]
If what you see on the news is nothing to you
If that comment is nothing to you
If that hatred is nothing to you
You’re not normal, you’re abnormal

[Jin, Jungkook]
It seems like the entire world has gone crazy
Seems like the end
Oh why Oh why
Oh why Oh why
Oh why why why why
OH MY GOD

[Jungkook, Jimin, Keb Mo, Together]
Am I Wrong
Did I say something wrong?
Am I Wrong
Did I lie?
Going crazy (gone crazy gone crazy)
Crazy (gone crazy gone crazy)
Am I Wrong (Am I Wrong)
Am I Wrong (Am I Wrong)
Where am I going
The world’s going crazy

Though I walk this crazy world’s path
I still want to live longer
I want to find it, my faith

[Jungkook, Jimin, Keb Mo]
Am I Wrong
Did I say something wrong?
Did I lie?
Going crazy (Gone crazy gone crazy)
Crazy (gone crazy gone crazy)
Am I Wrong
Am I Wrong
Where am I going
The world’s going crazy

[RM]
Are you ready for this
Are you ready for this
Are you ready for this

"
51,spring-day,"

[Verse 1: RM, J-Hope]
Miss you
Saying this makes me miss you even more
Miss you
Even though I’m looking at your photo
Time’s so cruel, I hate us
Seeing each other for once is now so hard between us

[Verse 2: RM]
It’s all winter here, even in August
My heart is running on the time
Alone on the Snowpiercer
Wanna get to the other side of the earth, holding your hand
Wanna put an end to this winter
How much longing should we see snowing down
To have the days of spring, Friend

[Verse 3: Jimin, V]
Like the tiny dust, tiny dust floating in the air
Will I get to you a little faster
If I was the snow in the air

[Pre-Chorus 1: Jungkook, V]
Snowflakes fall down
And get farther away little by little
I miss you (I miss you)
I miss you (I miss you)
How long do I have to wait
And how many sleepless nights do I have to spend
To see you (to see you)
To meet you (to meet you)

[Chorus: Jungkook, Jin, J-Hope]
Passing by the edge of the cold winter
Until the days of spring
Until the days of flower blossoms
Please stay, please stay there a little longer

[Verse 4: Suga, Jimin]
Is it you who changed (Is it you who changed)
Or is it me (Or is it me)
I hate this moment, this time flowing by
We are changed you know
Just like everyone you know

[Verse 5: Suga, Jimin]
Yes I hate you, you left me
But I never stopped thinking about you, not even a day
Honestly I miss you, but I’ll erase you
'Cause it hurts less than to blame you

[Verse 6: Jin, Jimin]
I try to exhale you in pain
Like smoke, like white smoke
I say that I’ll erase you
But I can’t really let you go yet

[Pre-Chorus 1: Jungkook, V]
Snowflakes fall down
And get farther away little by little
I miss you (I miss you)
I miss you (I miss you)
How long do I have to wait
And how many sleepless nights do I have to spend
To see you (to see you)
To meet you (to meet you)

[Bridge: V, Jungkook]
You know it all
You’re my best friend
The morning will come again
No darkness, no season is eternal

[Pre-Chorus 2: Jimin, Jungkook, V]
Maybe it’s cherry blossoms
And this winter will be over
I miss you (I miss you)
I miss you (I miss you)
Wait a little bit, just a few more nights
I’ll be there to see you (I'll go there to meet you)
I’ll come for you (I'll come for you)

[Chorus: Jungkook, J-Hope, Jin ]
Passing by the edge of the cold winter
Until the days of spring
Until the days of flower blossoms
Please stay, please stay there a little longer

"
52,not-today,"

[Intro: Rap Monster]
All the underdogs in the world
A day may come when we lose
But it is not today
Today we fight

[Verse 1: Suga]
No, not today
Flowers wither eventually
But no, not today
Today is not that day
No no, not today
Not yet a day to die
Too good day
No no, not today
No no no, not today

[Verse 2: Rap Monster]
Yeah we are EXTRA
But still part of this world
Extra + Ordinary
That’s nothing at all
We won’t ever die today
Light shines through the darkness
It wants a new world and you
Oh baby yes I want it

[Verse 3: Jungkook, J-Hope, Jimin, V]
If you can’t fly, then run
Today we will survive
If you can’t run, then walk
Today we will survive
If you can’t walk, then crawl
Even if you have to crawl, gear up
Aim your gun! Ready! Fire!

[Pre-Chorus: Together, J-Hope, Jungkook:]
Not not today! Not not today!
Hey crow-tits everyone hands up
Hey friends everyone hands up
Hey if you believe me hands up
Gun! Ready! Fire!

[Chorus: Together, Jungkook, Jin]
Don’t die, don’t ask, scream
Not not today
Don’t kneel, don’t cry, raise your hands
Not not today
Hey Not not today
Hey Not not today
Hey Not not today
Gun! Ready! Fire!

[Verse 4: Rap Monster]
Too hot, success is doublin’
Too hot tumbling in the charts
Too high we on trampoline
Too high someone stop us

[Verse 5: J-Hope]
We couldn’t fail
Because we believed in each other
What you say yeah
Not today yeah
We will never die today yeah

[Verse 6: Jungkook, Jimin, V]
I believe in you by my side
Together we won’t die
I believe in you by my side
Together we won’t die
I believe in the word together
I believe in BTS
Aim your gun! Ready! Fire!

[Pre-Chorus: Together, J-Hope, Jungkook]
Not not today! Not not today!
Hey crow-tits everyone hands up
Hey friends everyone hands up
Hey if you believe me hands up
Gun! Ready! Fire!

[Chorus: Together, Jungkook, Jin]
Don’t die, don’t ask, scream
Not not today
Don’t kneel, don’t cry, raise your hands
Not not today
Hey Not not today
Hey Not not today
Hey Not not today
Gun! Ready! Fire!

[Bridge: Together, V, Jimin, Jungkook]
Throw it up! Throw it up!
Forget about the fear in your eyes
Break it up! Break it up!
Break the glass ceiling that cages you
Turn it up! (Turn it up!)
Burn it up! (Burn it up!)
Until the day of victory (fight!)
Don’t kneel, don’t collapse
That’s (do) not today!

[Pre-Chorus: Together, Rap Monster, Jungkook]
Not not today! Not not today!
Hey crow-tits everyone hands up
Hey friends everyone hands up
Hey if you believe me hands up
Gun! Ready! Fire!

[Chorus: Together, Jungkook, Jin]
Don’t die, don’t ask, scream
Not not today
Don’t kneel, don’t cry, raise your hands
Not not today
Hey Not not today
Hey Not not today
Hey Not not today
Gun! Ready! Aim!

"
53,a-supplementary-story-you-never-walk-alone,"

[Suga]
Hey, why does God always
Make us feel lonely
Oh no no no no no no
Yeah, even if we're covered in scars
We can smile if we’re together

At the end of this road you walk alone
Will you step on it, whatever there may be
Sometimes we may get tired or sick
That’s okay, I am by your side
If you and I are together
We can smile

[J-hope]
I want to fly but
I have no wings
But your hand
Becomes my wings
I want to forget
The dark and lonely things
Together with you

These wings sprouted
From my pain
But these wings are going towards the light
Even if it's tiring and painful
I will fly if I can
Will you hold my hand
So that I won’t be afraid anymore?
If you and I are together
I can smile

[Rap Monster]
This is the path I chose
And even if they say it's fate
Because I created all of this
Even if they say it's the price
I must pay for this life

Will you walk with me?
Will you fly with me?
To the edge of the sky
So I can touch your hand
Even if it hurts like this
If you and I are together
I can smile

[Jungkook, Jimin, V, Jin]
Ayy I never walk alone
I can feel the warmth in your hand that I’m holding
Ayy you never walk alone
Feel me, you're not alone either

Come on crawl, crawl,crawl
Crawl it, like it like that
Baby walk, walk, walk
Walk it, like it like that
Baby run, run, run
Run it, like it like that
Baby fly, fly, fly
Fly it, like it like that

This road may be long and rough but
Will you stay with me?
We may fall and sometimes get hurt but
Will you stay with me?

Ayy I never walk alone
If you and I are together, we can smile[J-Hope]
Ayy you never walk alone
If you and I are together, we can smile[Rap Monster]
If you and I are together, we can smile

"
54,begin,"

[Verse 1]
When I was fifteen years old, I had nothing
The world was too big and I was small
Now I can’t even imagine now
I was scentless and completely empty
I pray

[Verse 2]
Love you my brother, I’ve got brothers
I discovered emotions, I became me
So I’m me
Now I’m me

[Hook]
You make me begin
You make me begin
You make me begin
(Smile with me, smile with me
Smile with me)
You make me begin
(Smile with me, smile with me)

[Verse 2]
I can’t take it anymore
Because you are crying
I want to cry in your place
Although I can’t

[Hook]
You make me begin
You make me begin
You make me begin
(Cry with me, cry with me
Cry with me)
You make me begin
(Cry with me, cry with me)

[Verse 4]
I feel like dying
When my brother is sad
When my brother is sick
It hurts more than when I’m sick

[Verse 5]
Brother let’s cry, cry, cry and get it over with
I don’t know much about sadness
But I’m gonna cry anyway
Because, because

[Hook]
You made me again
You made me again
You made me again
(Fly with me, fly with me
Fly with me)
You made me again
(Fly with me, fly with me)

[Outro]
You make me begin
You made me again

"
55,lie,"

[Verse 1]
Tell me
With your sweet smile
Tell me
Tell me like you’re whispering in my ear
Don’t be like a prey
(Be) Smooth like a like a snake
I want to get away

[Pre-Chorus]
(Ah woo woo)
Get away away away from me
Get away away from me
(Ah woo woo)
Whoever it may be, save me, me
Save me
It continues even when I run away
I am caught in a lie

[Chorus]
Caught in a lie
Find me when I was pure
I can’t be free from this lie
Give me back my smile
Caught in a lie
Pull me from this hell
I can’t be free from this pain
Save me, I am being punished

[Verse 2]
You want me
I’ve lost my way
You want me
Just like me every day
I feel so far away
You always come my way
It repeats all over again

[Pre-Chorus]
(Ah woo woo)
Get away away away from me
Get away away from me
(Ah woo woo)
Whoever it may be, save me, me
Save me
It continues even when I run away
I am caught in a lie

[Chorus]
Caught in a lie
Find me when I was pure
I can’t be free from this lie
Give me back my smile
Caught in a lie
Pull me from this hell
I can’t be free from this pain
Save me, I am being punished

[Bridge]
I am still the same person I was before
I am here, the same person I was from before, but
An overgrown lie is trying to swallow me whole

[Chorus]
Caught in a lie
Find me when I was pure
I can’t be free from this lie
Give me back my smile
Caught in a lie
Pull me from this hell
I can’t be free from this pain
Save me, I am being punished

"
56,stigma,"

[Verse 1]
I’ve been hiding it
I tell you something
Just to leave it buried
Now I can’t endure it anymore
Why couldn’t I say it then
I have been hurting anyway
Really, I won’t be able to endure it

[Verse 2]
Now cry
It’s only that I’m very sorry towards you
Again, cry
Because I couldn’t protect you

[Hook]
Deeper, deeper, the wound just gets deeper
Like pieces of broken glass that I can’t reverse
Deeper, it’s just the heart that hurts every day
You who was punished in my stead
You who were only delicate and fragile

[Verse 3]
Stop crying, tell me something
Try saying to me, who had no courage
Why did you do that to me then

[Verse 4]
I’m sorry
Forget it, what right do I have
To tell you to do this, or that

[Hook]
Deeper, deeper, the wound just gets deeper
Like pieces of broken glass that I can’t reverse
Deeper, it’s just the heart that hurts every day
You who was punished in my stead
You who were only delicate and fragile

[Verse 5]
I’m sorry I’m sorry
I’m sorry my brother
Even if I try to hide it
Or conceal it, it can’t be erased
Are you calling me a sinner
What more do I have to say

[Verse 6]
I’m sorry I’m sorry
I’m sorry my sister
Even if I try to hide it
Or conceal it, it can’t be erased
So cry
Please dry my eyes

[Outro]
That light, that light, please illuminate my sins
Where I can’t turn back
The red blood is flowing down
Deeper, I feel like dying every day
Please let me be punished
Please forgive me for my sins
Please

"
57,first-love,"

[Hook]
The corner of my memory
A brown piano settled on one side
In the corner of my childhood house
A brown piano settled on one side

[Verse 1]
I remember that moment
Way taller than my height
The brown piano that guided me
I looked up to you, I yearned for you
When I touched you with my small finger

[Verse 2]
I feel so nice mom I feel so nice
I played the piano wherever my hands took me
I didn’t know your significance back then
Back then I was content with just looking at you

[Verse 3]
I remember back during my elementary school days
When my height
Became taller than yours
I neglected you when I once yearned for you so
On top of the white jade-like keyboard
Dust is piling on
Your image that has been neglected
Even then I didn’t know
Your significance
No matter where I am
You always defended that spot
But I didn’t know that would be the last
You say don’t leave like this

[Verse 5]
Don’t worry even if I leave
You’ll do well on your own
I remember when I first met you
Before I knew it you grew up
Though we are putting an end to our relationship
Don’t ever feel sorry to me
I will get to meet you again no matter what form
Greet me happily then

[Verse 6]
I remember back then when I met you that
I had completely forgotten, when I was around 14
The awkwardness was only for a moment, I touched you again
Even though I was gone for a long time
Without repulsion
You accepted me
Without you there’s nothing
After the dawn, two of us
We welcomed the morning together
Don’t let go of my hand forever
I won’t let go of you again either

[Verse 7]
I remember back then
We burned up the last of my teen’s
Yes the days when we couldn’t see an inch in front of us
We laughed, we cried
Those days with you, those moments are now in memories
I said, grasping my crushed shoulder
I really can’t do any more
Every time I wanted to give up
By my side you said
Bastard you can really do it
Yeah, yeah I remember back then
When I was fed up and lost
Back then when I fell into a pit of despair
Even when I pushed you away
Even when I resented meeting you
You were firmly by my side
You didn’t have to say anything
So don’t ever let go of my hand
I won’t let you go ever again either
My birth and the end of my life
You will be there to watch over it all

[Hook]
The corner of my memory
A brown piano settled on one side
In the corner of my childhood house
A brown piano settled on one side

"
58,reflection,"

[Verse 1]
I know
Every life’s a movie
We got different stars and stories
We got different nights and mornings
Our scenarios ain’t just boring
I find this movie very amusing
Everyday, I want to shoot it well
I want to caress myself
I want to caress myself
But you know, sometimes
I really really hate myself
To be honest, quite often
I really hate myself
When I really hate myself, I go to Dduksum
I just stand there with the familiar darkness
With the people that are smiling
And beer, which makes me smile
Coming to me softly
Fear, which holds my hand
It’s okay because everyone is in twos or threes
It’s good that I have a friend, too

[Chorus]

[Verse 2]
The world is just another name for despair
My height is just another diameter for the earth
I am all of my joy and anxiety
It repeats everyday, the love and hate directed to me
Hey you, who’s looking over the Han River
If we bump into each other while passing, would it be fate?
Or maybe we bumped into each other in our past life
Maybe we bumped into each other countless times
In the darkness
People look happier than the day
Everyone else knows where they’re supposed to be
But only I walk without purpose
But still, blending in with them is more comfortable
Dduksum, which has swallowed up the night
Hands me an entirely different world
I want to be free
I want to be free from freedom
Because right now I’m happy but I’m unhappy
I’m looking at myself
At Dduksum

[Chorus]

[Outro]
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself
I wish I could love myself

"
59,mama,"

[Verse 1]
Time travel the year of 2006
Crazy for dance
I tightened my mom’s belt
Despite my dad’s opposition, every time I attacked
Without paying any concern
She floated the small boat of dreams

[Verse 2]
But I didn’t know my mom’s support
Was not a open shortcut road
But a road of dreams while gripping debt
Always
The problem of money eventually my mother
Go away
Had to work away from home

[Verse 3]
Through the phone
I could hear my mom’s voice clearly (Hello?)
The thing I remember
My mom’s strength at the time was a breaking ball to me
Really
I was determined to succeed
With that promise alone
I became the son I am now

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Verse 4]
Hey mama
I’m sorry mama
I know now a grace like the heavens mama

[Verse 5]
Hey mama
So thanks mama
You became my blood and flesh mama

[Verse 6]
I remember mom
Moonheungdong Hiddink PC room
Broadway restaurant
A veteran who ran on both feet for her family
Failure is the mother of success mother
I learned from that passion and sincerity
Wanna be wanna be
Now when I become an adult
Because you were fertilizer to a sprout
I will become a flower and become your own flower path
You walking on way way way

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Verse 7]
You had me feel the world
The breath you have created
Today more than usual
I want to be held in your arms
What is higher than anything above the ground
What is wider than anything beneath the sky
The only one, mother’s hand is medicine hand
You are forever my placebo

[Bridge]
I love mom

[Hook]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

[Outro]
Hey mama
Now you can lean on me
I’ll always be by your side
Hey mama
Because you gave selflessly to me
Because you were my support
Hey mama
Now you can believe in your son, you can smile
Hey mama
Hey mama

"
60,awake,"

[Verse 1]
It’s not that I believe it
But that I want to try holding out
Because this is
All that I can do

[Verse 2]
I want to remain
I want to dream more
Even so, what I’m saying is
That it’s time to leave

[Verse 3]
Yeah it’s my truth
It’s my truth
I will be covered with wounds all over

[Pre-Chorus]
But it’s my fate
It’s my fate
Still, I want to struggle and fight

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run, just a bit more

[Verse 4]
I’m just walking and walking, among this darkness
My happy times asked me this question
You, are you really okay, it asked me
Oh no

[Verse 5]
I replied, no, I’m so afraid
Still, I hold the 6 flowers tightly in my hands
I, I’m just walking, I said
Oh no

[Pre-Chorus]
But it’s my fate
It’s my fate
Still, I want to struggle and fight

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run, just a bit more

[Bridge]
Wide awake, wide awake, wide awake
Don’t cry
Wide awake, wide awake, wide awake
No lie
Wide awake, wide awake, wide awake
Don’t cry
Wide awake, wide awake, wide awake
No lie

[Chorus]
Maybe I, I can never fly
I can’t fly like the flower petals over there
Or as though I have wings
Maybe I, I can’t touch the sky
Still, I want to stretch my hand out
I want to run
Just a bit more

"
61,lost,"

[Verse 1: Jimin, Jungkook]
I’m still standing here with my eyes closed
Lost between the deserts and oceans
I’m still wandering
Where should I go yeah
I didn’t know there were this many
Paths I can’t go and paths I can’t take
I never felt this way before
Am I becoming an adult?

[Pre-Chorus: V, Jin, Jimin, Jungkook]
This is too hard, is this path right for me
I am confused
Never leave me alone
I still believe even though it’s unbelievable
To lose your path
Is the way to find that path

[Chorus: Jungkook, Jimin, V]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
No matter how much I wander
I want to believe in my path

[Hook: Jungkook, Jin, V, Jimin]
Lost my way
Found my way
Lost my way
Found my way

[Verse 2: Jin, Jimin]
I once saw an ant going somewhere
There is no way to find the path at once
Constantly crashing and crawling forward
To find something to eat
Roaming for days

[Verse 3: Jungkook, Jin]
You know
There is a reason for all this frustration
I believe that we’re on the right path
If we ever find it
We will return home at once
Just like an ant

[Pre-Chorus]
This is too hard, is this path right for me
I am so confused
Don’t you leave me alone
I still want to believe even though it’s unbelievable
To lose your path
Is the way to find that path

[Chorus: Jimin, Jungkook, ]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
I wander
I want to believe in my path

[Hook: V, Jungkook, Jimin, Jin]
So long
Goodbye to my hope with no promise
So long
Even if I’m slow I will walk with my own feet
Because I know this path is mine to take
Even if I go back, I will reach this path eventually
I never I will never
I will never lose my dream

[Bridge: Jungkook, Jimin, V]
Lost my way
Constantly pushing without rest
Within the harsh rainstorms
Lost my way
Within a complicated world without an exit
Lost my way
Lost my way
I wander
I want to believe in my path

[Outro: Jungkook, Jin, V, Jimin]
Lost my way
Found my way
Lost my way
Found my way

"
