,0,1
24,do-the-catwalk,"

[jessica] are you ready to walk?
are you ready to walk?
milan, paris, new york
are you ready to walk?

[taeyeon] da du da
da du da
du da du da du da
da du da
da du da
du da du da du da

[seohyun] surechigatte furikaetta dareka no shisen
senaka no me de chanto
miteru wa zenbu
[sooyoung] doa o deta shunkan
subette ga runway
[tiffany] walking, stop
posing, turning
and wink

[yuri] ladies, ladies
[seohyun] sono ashiga
[yuri] ladies, ladies
[seohyun] jimen wo kitte
[yuri] ladies, ladies
[seohyun] chikyuu wo
[yuri] miwashiteru no

[all] da da di do da
oh oh, da du da, oh oh
[sunny] do the, do the catwalk
do the, do the catwalk
[all] da da di do da
oh oh, da du da, oh oh
[sooyoung] do the, do the catwalk
do the, do the catwalk
[tiffany] naritai vision
massugu mitsumette
kagami yo kagamisan
(oh~)
[hyoyeon] kagayaite do it
oh oh, yes do it, oh oh
[jessica] do the, do the catwalk
do the, do the catwalk

[sunny] da du da
da du da
du da du da du da
da du da
da du da
du da du da du da

[taeyeon] daren ni mo deki sou
de dekinai fashion
yabai! no iminante
kami hitoe desho
[tiffany] ladies, ladies
[yuri] chikyuu wa
[tiffany] anata ga mawasu no

[all] da da di du da
oh oh, da du da, oh oh
[yoona] do the, do the catwalk
do the, do the catwalk
[all] da da di du da
oh oh, da du da, oh oh
[hyoyeon] do the, do the catwalk
do the, do the catwalk
[taeyeon] suteki na vision
ippo fumidashite
jishin afureru smile
(oh~)
[jessica] kagayaite do it
oh oh, yes do it, oh oh
[yuri] do the, do the catwalk
do the, do the catwalk

[seohyun] da du da
da du da
du da, du da, du da
da du da
da du da
du da, du da, du da

[sooyoung] are you ready to walk?
([tiffany] oh~)
are you ready to walk?
([tiffany] mmmm~)
milan, paris, new york
(are you ready to walk?)
are you ready to walk?
([taeyeon] oh yeah, uh~)

[all] da da di du da
oh oh, da du da, oh oh
[sunny] do the, do the catwalk
do the, do the catwalk
[all] da da di du da
oh oh, da du da, oh oh
([taeyeon] oh~ oh~)
[sooyoung] do the, do the catwalk
do the, do the catwalk
[tiffany] naritai vision
massugu mitsumete
kagami yo kagamisan
([taeyeon] kagamisan~)
[hyoyeon] kagayaite do it
oh oh, yes do it, oh oh
[jessica] do the, do the catwalk
do the, do the catwalk

([sunny] do the, do the catwalk)
[yuri] da du da
da du da
du da, du da, du da
([sunny] do the, do the catwalk)
[yuri] da du da
da du da
du da, du da, du da

[yoona] are you ready to walk?
are you ready to walk?
milan, paris, new york
are you ready to walk?

"
25,i-got-a-boy,"[intro] ayo, gg! yeah yeah, 시작해 볼까? 어머! 얘 좀 봐라 얘 무슨 일이 있었길래 머리 잘랐대 어? 어머! 또 얘 좀 보라고 머리부터 발끝까지 스타일이 바뀌었어 왜 그랬대? 궁금해 죽겠네 왜 그랬대? 말해 봐 봐 좀 hahaha! hey, let me introduce myself here comes trouble, whoo! 따라해 너 잘났어 증말 [verse 1] 지가 뭔데? 웃겨 너무 콧대 센 거 아니? 나보고 평범하단다 얘 (어) 그 남자 완전 맘에 들었나 봐 말도 안 돼 말도 안 돼 너무 예뻐지고 sexy해졌어 그 남자 때문이지? 물어볼 뻔했다니까 너 바꾼 화장품이 뭔지 [verse 2] 사실 나 첨 봤어 상처 입은 야수 같은 깊은 눈 얘기만 해도 어질했다니깐 너 잘났어 증말 잘났어 증말 [pre-hook] here comes trouble, hey girl listen 너 잘났다 증말 (잘났어) 너 잘났어 증말 [interlude] ayo stop! let me put it down another way [hook] i got a boy 멋진 i got a boy 착한 i got a boy handsome boy 내 맘 다 가져간 i got a boy 멋진 i got a boy 착한 i got a boy, awesome boy 완전 반했나 봐 [verse 3] 아 내 왕자님 언제 이 몸을 구하러 와 주실 텐가요? 하얀 꿈처럼 날 품에 안아 올려 날아가 주시겠죠? [verse 4] 나 깜짝 멘붕이야 그 사람은 내 민낯이 궁금하대 완전 맘에 들어 못 이긴 척 보여 줘도 괜찮을까? oh 절대로 안 되지 (그치 그치) 우리 지킬 건 지키자 (맞지 맞지) 그의 맘을 모두 가질 때까지 이건 절대로 잊어버리지 말라구 [pre-hook] 밤을 새도 모잘라 다-다 우리 최고 관심사다-다 [verse 5] 내 말 들어 봐 그 아이 너네 알지? 좀 어리지만 속은 꽉 찼어 어떨 땐 오빠처럼 듬직하지만 애교를 부릴 땐 넘 예뻐 죽겠어 [pre-hook] 너 미쳤어 미쳤어 너 미쳤어 미쳤어 [verse 6] 난 정말 화가 나 죽겠어 내 남잔 날 여자로 안 보는걸 막연할 땐 어떡하면 내가 좋겠니? 질투라도 나게 해볼까? 속상해 어떡해 나? 말도 안 돼 말도 안 돼 [interlude] don’t stop! let’s bring it back to 1:40 [hook] i got a boy 멋진 i got a boy 착한 i got a boy handsome boy 내 맘 다 가져간 i got a boy 멋진 i got a boy 착한 i got a boy awesome boy 완전 반했나 봐 [bridge] 언제나 내 곁엔 내 편이 돼 주고 귀 기울여 주는 너 너 난 이대로 지금 행복해 잘 될 거니까 [hook] i got a boy 멋진 i got a boy 착한 (아 내 왕자님) i got a boy handsome boy 내 맘 다 가져간 (언제 이 몸을 구하러 와 주실 텐가요?) i got a boy 멋진 i got a boy 착한 (하얀 꿈처럼) i got a boy awesome boy 완전 반했나 봐 (날 품에 안아 올려 날아가 주시겠죠?) i got a boy 멋진 i got a boy 착한 i got a boy handsome boy 내 맘 다 가져간 i got a boy 멋진 i got a boy 착한 i got a boy awesome boy 완전 반했나 봐 i got a boy 멋진"
26,dancing-queen,"

[tiffany] girls
[jessica] generation
[tiffany] let's dance
[tiffany & jessica] hit the beat and take it to the fast line
[all] yeah, yeah, yeah
yeah, yeah, yeah
yeah, yeah, yeah
yeah, yeah yeah
[taeyeon] mudae wi noreul choeum bwassul ddae
nae juwi e sigandereun modu meom jugo
gaseumman dwi eo, uuh ..
[yoona] pyeongbeomhan naye insaengeul bakkwojun
neon naye dancing queen
[tiffany] jiruhan naye ilsangeul kkaewojun
harutbame pati, ii...
[all] nae mameul sarojapneun dancing
geuhwaryeohan somssi
noye geu igijeogin maebshi, geu ajjiran sexy
[seohyun] sum magil deut.. hae.. yeah, yeah, ii .....
[jessica] hanchameul jina nae ga mudae wieseo
geuddae geudae cheoreom chumchugo noraehae
machi kkumgata jeongmallo
[sunny] pyeongbeomhan naye insaengeul bakkwojun
neon naye dancing queen
[yuri] jiruhan naye ilsangeul kkaewojun
harutbame kkum
[all] nae mameul sarojapneun dancing
geuhwaryeohan somssi
noye geu igijeogin maebshi, geu ajjiran sexy
[jessica] rideume momeul matgyeo... naa .. yeah, yeah
[yoona] neon naye dancing queen
[tiffany] (i dont care what anyone thinks cause youre the one who makes me dance
youre one the who makes me sing. can't nobody be my dancing queen but you.)
[sooyoung] nuga mworaedo yeongwonhi
[tiffany] (i get the chills when i see you move, see you groove
the way you shake your body is look at me everybody! your dancing makes me hot.)
[hyoyeon] nae maeum sogye seuta
[taeyeon] neon naye hero 3x
[all] dancing geu hwaryeohan dancing
ni igijeogin maebshi, geu ajjiran sexy
[tiffany] rideume momeul matgyeo... naa .., yeah
[all] nae mamel sarojapneun dancing
geu hwaryeohan somssi
neoye geu igijeogin maebshi
[seohyun] (whoo .. huu....)
geu ajjiran sexy
[taeyeon] sum maghil deuthan neo,oo, ooh.. yeah, yeah .....
[all] bring it on !!
[tiffany] (ula, ulaa, ii..)
[all] pati! jeomeumeul bultaeul dancing party
modu da hamkke hae party
jeomeumeul bultaeul dancing party

"
27,baby-maybe,"

baby baby baby sarangeul midji anhatjyo
dameul dulleossatdeon jinan naldeul
baby baby baby honjado gwaenchanheul georan
babo gatdeon mami geudael manna
eosaeg haejin nae moseub
saramdeuri marhajyo
joma joma dugeun dugeun
nado eojjeol jul moreujyo
geuttae juwiui chingu deuri
yojeum nal bomyeo haneun mari
daeche nuguya?
neol bakkwo non amazing guy
geudaewa love
pug ppajyeo beorin na
eojjeomyeon joha nan
eotteohge neon
ijeya natana
eodi itda on geoya
put your hands up if you feel like this
sarange ppajyeot damyeon
i gibun jinjjaramyeon
put your hands up if you feel like this
sarangeul chajat damyeon jinsimiramyeon
baby baby baby hamkke itdeon geu jari
ne hyanggi mae sungan tteoolla
maybe maybe maybe
geudae hyangsul ppuryeo nae
ose eonje deunji hamkke hagil
romaentighan yeonghwadeul
seolle ineun jangmyeondeul
neoman bolge ppeonhan daesa
yuchiha damyeo useotjyo
eonjenga buteo byeonhan naega
geudae mannamyeon haneun mal
neoman bollae neoppuniya
my boo naui jagiya
geudaewa love
pug ppajyeo beorin na
eojjeomyeon joha nan
eotteohge neon
ijeya natana
eodi itda on geoya
cheoeumen na
mangseoryeo sseotjyo
goji bburideon nae moseubi ijen
geudae yeppeun du nune bitwojin
saeroun naega boineun geol
geudae nawa gatdamyeon
and you feel like this hey
put your hands up if you feel like this
put your hands up if you feel like this
like this, like this, like this, like this
like this, like this, like this, like this
geudaewa love
pug ppajyeo beorin na
eojjeomyeon joha nan
eotteohge neon
ijeya natana
eodi itda on geoya
put your hands up if you feel like this
sarange ppajyeot damyeon
i gibun jinjjaramyeon
put your hands up if you feel like this
sarangeul chajat damyeon jinsimiramyeon
like this, like this, like this, like this, like this

"
28,promise,"

indescribable pain spreads throughout the whole body though the daily life that ive dreamed look me up
i want to be alone sometimes and so many attention makes it hard
when i want to breathe swamped in an ordinary life
what about us? what about love?
this brief phrase raises me up
you cuddle me in your bosom warmly
when glaring lights are turned off, a day goes by. i cannot control my sloping shoulders and empty mind
you knock my mind i was hiding like a miracle in dark hours
you light me up with your bright again
what about us? what about love?
this brief phrase raises me up
you cuddle me in your bosom warmly
only a step closer to me and a bit more warmly
we pinkie swear that were together forever. promise to you
just remember this only though i can't tell how thankful i am
you make me laugh. youre my love
what about us? what about love?
this brief phrase raises me up
you cuddle me in your bosom warmly
only a step closer to me and a bit more warmly
we pinkie swear that were together forever. promise to you
promise to youooh promise to youooh..
hancham kkumkk wowahtdeon maeili naege chajawahdo seolmyeonghal su eomneun apeumi onmome peojyeo
kakkeumsshikeun na honja itko shipko cham manheun shiseoni jom himkyeowo
pyeongbeomhan ilsang soge jamkyeoseo sumshwiigo shipeul ttae
what about us? what about love?
narireukyeojuneun i hanmadi
keudae pume aneun chaero ttaseuhage kamssa juneyo
hwahryeohan jomyeongi kkeojimyeon haruga kkeunnago chyeojin eokkae sok teong bin i mam.. eocheol su eoptjyo
kkok sumkyeodun nae mam dudeurineyo kkamkkamhan shigan sok gijeokcheoreom
biteuro nal hwahnhi balghyeojwoyo keudae tto tashi
what about us? what about love?
narireukyeojuneun i hanmadi
keudae pume aneun chaero ttaseuhage kamssa juneyo
hankeoreumman deo kakkai jogeumman deo ttatteuthage
uri duri hamkkerago sonkarag keolko promise to you
danji komapdaneun mallo dahal sun eoptketjiman igeonmaneun giyeokhaeyo
nal utke haneun you're my love
what about us? what about love?
narireukyeojuneun i hanmadi
keudae pume aneun chaero ttaseuhage kamssa juneyo
hankeoreumman deo kakkai jogeumman deo ttatteuthage
keudaewah na hamkkerago sonkarag keolko promise to you
promise to you...ooh... promise to you...ooh..

"
29,express-999,"

[tiffany] isanghae maeumi bokjaphae ([jessica] all night long)
deo ganghan keopiga pillyohae ([yoona] black and strong)
[taeyeon] sasil isanghage nega jakku saenggangna ([tiffany] why?)
byeolgeo anin nominde mariya

[seohyun] wae wae meonghage inneun geoya
[sooyoung] seolma neol johahana
[sunny] da da da da nal moreugesseo

[all] jajonsim ganghan naega byeonhaetdago nolliji marayo
machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[seohyun] gunggeumhaejyeo nega, nae apui i sarami
[jessica] jigeumui i neukkimeul kkyeoaneun chae
dallyeogabolge no excuse!
[all] oh oh ah geuphaengeul tago!

[jessica] isanghae maeumi bokjaphae ([yuri] all night long)
deo ganghan keopiga pillyohae ([yoona] black and strong)
[seohyun] biseutan nugungareul bomyeon nega saenggangna ([tiffany] why?)
byeolgeo anin nominde mariya

[yuri] unmyeongiramyeon jom useuwo
[hyoyeon] seolleimeun injeonghae
[taeyeon] da da da da nal moreugesseo

[all] jajonsim ganghan naega byeonhaetdago nolliji marayo
machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[sunny] gunggeumhaejyeo nega, nae apui i sarami
[tiffany] jigeumui i neukkimeul kkyeoaneun chae
dallyeogabolge no excuse!

[yuri] maeumi geuphaejyeo sesangi dallajyeo o
[seohyun] modeun ge neoro inhaeseo
[taeyeon] gijeogeun ullyeosseo eoseo gayo
nan deo ppalli gagil wonhaneungeor

[all] jajonsim ganghan naega byeonhaetdago nolliji marayo
machi expresscheoreom dallyeoga igeon wiheomhajanhayo
[sooyoung] gunggeumhaejyeo nega, nae apui i sarami
[taeyeon] jigeumui i neukkimeul kkyeoaneun chae
dallyeogabolge no excuse!
[all] oh oh ah geuphaengeul tago!

"
30,look-at-me,"

nareul bondada- da aneun geol-geol-
geollyeo deureosseo neoui ppeonhan geu paeteon
neoreul bonda-da- da deulkyeotna-na-
naui maeumi imi nege hyanghan geol
hilkkeum hilkkeum nareul boneun neoui nunbichi
jjuppyeot jjuppyeot swibge dagagal su eobtge hae
aseul aseul nal tteoboneun neoui maldeuri
jjarit jjarit naneun molla neomu joheun geol
dugeun dugeun jeongsin mot chari gesseo
you look at me, i look at you
hwakkeun hwakkeun du ppyami daraolla
you look at me, i look at you
yeah- you look at me, i look at you
yeah- you look at me, i look at you
nachi igda-da- da geojitmal- mal-
mallyeo deureosseo neoui ppeonhan geu paeteon
heundeullil geol-geol- geugeol moreuni-ni- ni
ppeonhan geu mare nan geudaero knock down
ajjil ajjil dog sagwareul han ib bemun deut
eojil eojil modeun geosi kkumman gateun geol
saljjag saljjag jagjeonghan deut neoui misoga
banjjag banjjag eojjeom joha neomu joheun geol
dugeun dugeun jeongsin mot chari gesseo
you look at me, i look at you
jilkkeun jilkkeun ibsureul kkaemu neun geol
you look at me, i look at you
yeah- you look at me, i look at you
yeah- you look at me, i look at you
dugeun dugeun jeongsin mot chari gesseo
you look at me, i look at you
hwakkeun hwakkeun du ppyami daraolla
you look at me, i look at you
yeah- you look at me, i look at you
yeah- you look at me, i look at you

"
31,animal,"

[seohyun] katagara soto chirachira soyo
miteruno aino
hora! hora!
[yoona] korekara chotto tobikiri chotto
tsuna otodzo
hora! hora!

[taeyeon] yeah yokoso koi no hunter
[jessica] warari kaka atta wawa
[sunny] otoshi de ageru wa
[tiffany] kakutoshite

[all] emono wa nerai uchidayo
shitomete hana sanaindayo
ah ah ah i'm an animal
ah ah ah ai no animal

[yuri] abare saseru
demo nasetoku
jibun no naka
no can wono

[sooyoung] kainaraseba
etsuka ikata
kanoshi moujo
torikou

[jessica] yeah come into my territory
[hyoyeon] sobanikite

[all] emono wa rerai uchidayo
shitomete hana sanaindayo
ah ah ah i'm an animal
ah ah ah ai no animal

kannen shite shitakae
soujyuu shitai kimi koto
ah ah ah i'm an animal
ah ah ah ai no animal

[jessica] get wild
[sunny] heroine wa
[hyoyeon] get wild
[sunny] heroine wa
[jessica] get wild... get wild

"
32,reflection,"

look at me
you may think you see who i really am
but you'll never know me
everyday it's as if i play a part
now i see
if i wear a mask i can fool the world
but i cannot fool my heart

who is that girl i see
staring straight back at me
when will my reflection show
who i am inside

i am now
in a world where i have to hide my heart
and what i believe in
but somehow
i will show the world
what's inside my heart
and be loved for who i am

who is that girl i see
staring straight back at me
why is my reflection
someone i don't know

must i pretend that i'm
someone else for all time

when will my reflection show
who i am inside

there's a heart that must be free to fly
that burns with a need to know
the reason why
why must we all conceal
what we think
how we feel
must there be a secret me
i'm forced to hide
i won't pretend that i'm
someone else for all time

when will my reflection show
who i am inside

when will my reflection show
who i am inside (ooohhh)

"
33,stay-girls,"

[taeyeon] oh woah~
anata to no deaide
donokurai watashi wa
kawaretanodarou
[jessica] jibun dewa mienaino
akogaretasekatani
tsukazuiteruno

[tiffany] wanna be wanna be suteki na
[yoona] gonna be gonna be otonani
[seohyun] nareru youni itaidemo

[tiffany] be ladies, but we
[all] stay girls kokoro wa hold on
[sunny]  yumemiru kimochi wo
[sooyoung] ushinawanai de iru kara
[all] stay girls
[taeyeon] itsu mademo aru
kidashita hino
yowonhi
[all] we wanna stay girls
we wanna stay girls

[yoona] warattari naite itari
[yuri] omoidashitara
ahue wa tsukono ([jessica] memories~)
[seohyun] donna hi mo donna tokimo
[tiffany] anata no koe ni sasaeraruda

[hyoyeon] everyday everyday hitori ja
[sunny] all the way all the way nai kara
[sooyoung] tanori tsuketa kono basho mi

[taeyeon] be ladies but we
[all] stay girls mujakina pure heart
[tiffany] donna mirai ni datte
[yoona] kawaranai mama de yonde
[all] stay girls
[jessica] histamuki na brave hearts
hanasanai kara zutto
[all] we're gonna stay girls
we're gonna stay girls

[sunny] wanna be, wanna be moving on
[hyoyeon] gonna be gonna be only one
[yuri] gotta go, gotta go ([tiffany] woah woah woah woah~)

[taeyeon] be ladies, but we stay girls, chikaata one thing ([tiffany] yeah~)
[sunny] yume wo kanaeru made ([tiffany] eru made)
[jessica] akirametari wa shinai yo ([taeyeon] oh woah~)
[seohyun] stay girls, dakara anata mo, sono hitomi no, mama de

[sooyoung] be ladies, but we
[all] stay girls, kokoro wa hold on ([tiffany] oh~)
[jessica] yume miru kimochi wo ([tiffany] woah woah~)
[sunny] ushinawanaideiru kara ([seohyun] ideiru kara~)
[all] stay girls ([taeyeon] oh~)
[tiffany] itsu made mo aru, ([taeyeon] be ladies, but we stay girls) kidashita hi no, you ni ([jessica] oh oh~)
[all] we wanna stay girls, we wanna stay girls

"
34,not-alone,"

have you ever imademo
shinjiteirunoyo
ai wa tatta hitori
minoraseruto

hoshigaru koto sae
imakudekenaikedo
demone sore demone
wakattamo

not alone not alone
kotae no nai omoimo
not alone kiesouna
no opso otajimo

kimi no tame
saita hana nano
so i'm not alone

why i'm ai doushite
soredemo kowaindarou
konna muryoku na
jibun mou itano oh

kotomoni modotte
kotobamodenakute
fairy tale dakijamou
susuminainone

not alone we're not alone
dare ka wo omokotode
not alone shinjitsu
omitsuketa toki

konna feeling wo
nanto yobebaii
precious things in we~

uu arigatou you gave me
kono tsuyosa
kureta noyo
i'll be there for you

moswakaska itsuyo
nara zutto
yotte irohge life goes on

now i think soudayo
dareka o zutto zutto
aishite mitai
tomotteta kara

not alone not alone
iterubasho i'm not you
not alone nagareru
namidatte saemo

kimi no jane
saita hananano
so i'm not
so i'm not
mou i'm not
alone

"
35,lost-in-love,우린 지금 정말로 헤어진 걸까 아님 약속한대로 잠시 멀어진 걸까 나는 이 정도면 충분히 된 것 같은데 왜 아무런 소식이 없는 걸까… 너를 사랑해 끝도 없는 기다림이라도 괜찮아 니가 나를 다시 찾을 때면 언제나 너를 향해 웃어 줄 수 있는데 아직도 받아드릴 수 없는 걸까 니가 꺼냈던 얘긴 이별을 돌려 말한 것 나는 곧이곧대로 받아 들이고 싶어 너는 지금 무얼 하고 있을까 너를 사랑해 끝도 없는 기다림이라도 괜찮아 니가 나를 다시 찾을 때면 언제나 너를 향해 웃어 줄 수 있는데 이제 조금씩 나 슬퍼지고 니가 떠난 걸 실감하지만 니가 돌아오면 잘해주겠단 생각뿐 왜 이렇게 미련하게만 굴까 내게 주어졌던 시간들은 우리 사일 정리하기 위한 시간일 뿐 슬프지 않아 니가 나를 찾을 거라는 그 믿음은 나의 사랑을 더 단단하게 만
36,twinkle,"(oh~on)워우 the twinkle, twinkle the twinkle, twinkle 숨겨도 twinkle 어쩌나 눈에 확 띄잖아 베일에 싸여 있어도 나는 twinkle 티가 나 딴 사람들도 다 빛나는 나를 좋아해 끝까지 경계해야 해 보석을 훔친 너잖아 늘 나의 곁을 지켜줘 내 주위만 맴돌아 눈을 떼지 말아줘 내 매력에 빠져 숨겨도 twinkle 어쩌나 눈에 확 띄잖아 베일에 싸여 있어도 나는 twinkle 티가 나 난 미지의 세계 시간을 잊어버릴걸 아침에 눈을 떠봐도 꿈은 계속될 거야 난 너를 위해 꾸미고 더 예쁘게 날 반짝일래 왜 너만 혼자 몰라 나의 진가를 숨겨도 twinkle 어쩌나 (숨겨도 twinkle 빛이나) 눈에 확 띄잖아 베일에 싸여 있어도 나는 twinkle 티가 나 너무 태연해 너무 뻔뻔해 밖에는 날 소원하는 줄이 끝이 안 보여 말도 안되게 넌 너무 담담해 난 하늘 아래 떨어진 별 숨겨도 twinkle 어쩌나 눈에 확 띄잖아 베일에 싸여 있어도 나는 twinkle 티가 나 그대의 twinkle 나를 봐 어딜 봐 나를 봐 칙칙한 옷 속에서도 나는 twinkle 태가 나 숨겨도 twinkle 어쩌나 눈에 확 띄잖아 베일에 싸여 있어도 나는 twinkle 티가 나 the twinkle 알잖아"
37,baby-baby,"

떨리는 맘 고마운 맘
가득히 담아서
젤 예쁜 포장 속에
전하고 싶은데
아닐 거야 웃을 거야
엉뚱한 상상 때문에
매일 미루는 바보
왜 나 같잖게
늘 웃던 모습 니가
내 맘 훔친 거
정말로 너무 말도 안 되는데
please baby baby baby
그대가 내 안에
너무도 깊이 들어와
보일까 이런 내 수줍은 고백
baby baby baby
살며시 다가가
작은 목소리로 가까이
너만 들리게 말해줄 게
답답한 맘 미안한 맘
언젠가 전해 줄
매일 쌓여가는 선물
전하고 싶은데
아닐 거야 싫을 거야
그냥 날 편한 친구 이상은
절대 아냐 그러면 어째
늘 웃는 모습 니 맘
훔치고 싶어
정말로 너무 들려주고 싶어
please baby baby baby
그대가 내 안에
너무도 깊이 들어와
보일까 이런 내 수줍은 고백
baby baby baby
살며시 다가가
부드런 눈웃음으로
너의 맘에 스며갈 거야
baby baby baby
baby baby baby
사실 너도 알 걸
다가가지 못하는 날
어느샌가 나에게
너 다가오고 있는 걸
포근한 그 품으로
날 꼭 안아 줘
어 어우워
please baby baby baby
그대가 내 안에
너무도 깊이 들어와
보일까 이런 내 수줍은 고백
baby baby baby
살며시 다가가
작은 목소리로 가까이
너만 들리게 말해줄 게
please baby baby baby
내가 그대 안에
소중한 사랑만으로
가득히 채워 놓고 싶은 걸요
baby baby baby
이제는 그대의
누구도 부럽지 않을
가장 예쁜 여자친구야
baby baby baby

"
38,complete,"

눈부신 계절 가득히
향기로운 거릴 지나
조심스런 내 발걸음 두근거려
저기 멀리 날 향해 웃는
그대 모습 가까워지면
세상 모든 행복이
다 내 것 같아
늦은 오후 햇살에
문득 잠에서 깨
그대 모르게 웃었죠
아직도 먼 미래의 일이겠지만
그 땐 꿈이 아니길
just one love
우리 둘이 걸어가는 길이
같기를 바래요

good morning 매일 아침엔
날 깨우는 그대의 전화
마치 우리 함께 맞는 아침 같아
영화처럼 건네준 예쁜 사탕보다
더욱 달콤한 그대죠
많은 시간을 따라 변하겠지만
두 손 놓지 않기를
just for love
영원토록 마지막일 사랑
그대길 바래요
너무나 소중한 걸요
그대의 사랑이
oh it's true
오직 서로만 보며
그대 곁에 있고 싶어
많은 시간 속에 변하겠지만
두 손 놓지 않기를
just for love
영원토록 마지막일 사랑
그대길 바래요
to make my life complete
you make my life complete

"
39,kissing-you,"

뚜뚜루 뚜뚜뚜
kissing you baby
뚜뚜루 뚜뚜뚜
loving you baby
장난스런
너의 키스에 기분이 좋아
귀엽게 새침한 표정 지어도
어느 샌가 나는
숙녀처럼 내 입술은
사근사근 그대 이름 부르죠
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한 사랑해
기분 좋은 한마디
뚜뚜루 뚜뚜뚜
kissing you baby
뚜뚜루 뚜뚜뚜
loving you baby
눈을 감고
너의 입술에 키스를 하면
내 볼은 핑크빛 물이 들어도
내 마음은 이미 넘어가고
내 가슴엔
두근두근 심장소리 들리죠
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한
사랑해 기분 좋은 한마디
사랑해 사랑해
너만을 사랑해 하늘만큼
언제나 행복하게
환한 웃음 줄게
너만의 소중한
여자친굴 약속해
너는 내 옆에 있고
나의 두 눈에 있고
너의 품안엔 항상 내가 있을게
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한 사랑해
기분 좋은 한마디
달콤한 사랑해 기분 좋은
사랑해 한마디

"
40,honey,"

소원을 말해요 내가 들어줄게
매일 밤 혼자 기도만 하지말고
날 사랑하는 맘 알고 있는 걸
날 사귀고 싶었던 너의 소원을
stupid baby 나도 기도했죠
그대가 날 사랑하게 되기를
honey 난 믿을 수가 없죠
우울했던 그대 얼굴
나를 바라보면
어느새 환히 웃고 있는걸요
내가 그댈 행복하게 해요
i'm perfect for you
사랑하게 되는 이런 날이 오면
너와 하고픈 일 많이 생각했죠
지금 내 옆에서
나의 손을 잡고 걷는
널 보면 아무 생각이 안 나
my sweet baby
그냥 이대로도 너무 좋아
사랑이란 이유로
honey 난 사랑하고 있죠
욕심 많고 자존심 센
내가 변해가죠
어느새 맘이 너그러워져요
그대가 날 행복하게 해요
i'm perfect for you
나 소원이 있죠
나의 사랑 영원하게 해줘요
정말 착해질게요
oh please oh make
my wish come true
honey 난 믿을 수가 없죠
우울했던 그대 얼굴
나를 바라보면
어느새 환히 웃고 있는걸요
내가 그댈 행복하게 해요
perfect for you
honey 난 사랑하고 있죠
욕심 많고 자존심 센
내가 변해가죠
어느새 맘이 너그러워져요
그대가 날 행복하게 해요
i'm perfect for you

"
41,into-the-new-world,"

[verse 1]
전해 주고 싶어 슬픈 시간이 다 흩어진 후에야 들리지만
눈을 감고 느껴 봐 움직이는 마음 너를 향한 내 눈빛을

[pre-chorus]
특별한 기적을 기다리지 마 눈 앞에 선 우리의 거친 길은
알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어
변치 않을 사랑으로 지켜 줘 상처 입은 내 맘까지
시선 속에서 말은 필요 없어 멈춰져 버린 이 시간

[chorus]
사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝
이 세상 속에서 반복되는 슬픔 이젠 안녕
수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가
언제까지라도 함께하는 거야 다시 만난 나의 세계

[pre-chorus]
특별한 기적을 기다리지 마 눈 앞에 선 우리의 거친 길은
알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어
변치 않을 사랑으로 지켜 줘 상처 입은 내 맘까지
시선 속에서 말은 필요 없어 멈춰져 버린 이 시간

[chorus]
사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝
이 세상 속에서 반복되는 슬픔 이젠 안녕
수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가
언제까지라도 함께하는 거야 다시 만난 우리의

[verse 2]
이렇게 까만 밤 홀로 느끼는 그대의 부드러운 숨결이
이 순간 따스하게 감겨오네 모든 나의 떨림 전할래

[chorus]
사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝
이 세상 속에서 반복되는 슬픔 이젠 안녕
널 생각만 해도 난 강해져 울지 않게 나를 도와줘
이 순간의 느낌 함께하는 거야 다시 만난 우리의

"
