,0,1
24,russian-roulette,(original) [intro] la-la-la-la-la– [verse 1: seulgi & joy] 날카로운 secret 둘러싼 얘긴 베일 속에 점점 더 깊은 h-h-hush 맘을 겨눠 이제 여긴 온통 어두운 밤하늘색 그림자조차 길을 잃게 해 [pre-hook: yeri & irene] oh 넌 항상 love is game 쉽게 즐기는 가벼움일 뿐이라고 뭐 이렇게 못된 얘기로 자꾸 피해 가려고만 하니 왜 [hook: wendy & joy] 커지는 heart b-b-beat 빨라지는데 너답잖게 heart b-b-b-beat 거려 나를 볼 때 마지막 남은 순간까지 점점 다가오지 crazy 아찔하게 겨눈 russian roulette ah-ah-ah-yeah la-la-la-la-la heart b-b-b-beat 마지막 남은 순간까지 내게 맡기게 될 거야 넌 달콤한 너의 russian roulette [verse 2: yeri & wendy] 반짝인 secret 더 이상 외면하진 못해 버튼은 내가 p-p-push 받아들여 이제 니 맘 온통 내 모습 채워지게 꿈꿀 때조차 나를 찾게 돼 [pre-hook: irene & joy] oh 아직 넌 love is game 내게 말해도 흔들려 니 목소리도 장난스레 스친 눈빛 너머로 어쩔 줄 모르는 니 모습 [hook: seulgi & yeri] 커지는 heart b-b-beat 빨라지는데 너답잖게 heart b-b-b-beat 거려 나를 볼 때 마지막 남은 순간까지 점점 다가오지 crazy 아찔하게 겨눈 russian roulette ah-ah-ah-yeah la-la-la-la-la heart b-b-b-beat 마지막 남은 순간까지 내게 맡기게 될 거야 넌 달콤한 너의 russian roulette [bridge: seulgi & joy & wendy] 이토록 깊은 꿈이 넌 처음일걸 내 맘이 이 밤이 아른거리는 game you can’t control [hook: joy & yeri] 커지는 heart b-b-beat 빨라지는데 너답잖게 heart b-b-b-beat 거려 나를 볼 때 마지막 남은 순간까지 점점 다가오지 crazy 아찔하게 겨눈 russian roulette ah-ah-ah-yeah la-la-la-la-la heart b-b-b-beat 마지막 남은 순간까지 내게 맡기게 될 거야 넌 달콤한 너의 russian roulette [outro: all] 커지는 heart b-b-beat 빨라지는데 la-la-la-la-la~ 커지는 heart b-b-beat 빨라지는데 la-la-la-la-la~ heart b-b-b-beat
25,red-flavor,"

[chorus: all]
빨-빨-빨간 맛, 궁금해 honey
깨물면 점점 녹아든 strawberry 그 맛
corner candy shop 찾아 봐 baby
내가 제일 좋아하는 건 여름 그 맛

[verse 1: joy, wendy, yeri]
야자나무 그늘 아래 졸고 싶고
뜨거운 여름밤의 바람은 불고
너무 쉽게 사랑 빠져 버릴 nineteen
우린 제법 어울리고 또 멋져

[pre-chorus: wendy, seulgi]
좋아 첫눈에 반해 버린
네가 자꾸만 생각나
내 방식대로 갈래

[chorus: all]
빨-빨-빨간 맛, 궁금해 honey
깨물면 점점 녹아든 strawberry 그 맛
corner candy shop 찾아 봐 baby
내가 제일 좋아하는 건 여름 그 맛, yeah

[verse 2: wendy, joy, irene, yeri]
일곱 개의 무지갯빛 문을 열어
너의 세상은 짜릿해 멋있어, mmh...
태양보다 빨간 네 사랑의 색깔
내가 가질래 내 멋대로 할래

[pre-chorus: seulgi, wendy]
날 봐, 넌 뭘 생각하는데?
오늘 뭘 할 수 있을까?
내 맘대로 상상해

[chorus: all]
빨-빨-빨간 맛, 궁금해 honey (yeah)
깨물면 점점 녹아든 strawberry 그 맛
corner candy shop 찾아 봐 baby (yeah, hey, hey)
내가 제일 좋아하는 건 여름 그 맛, yeah

[bridge 1: irene]
복숭아 juice, sweet and sour mix mood
네게 주고픈 칵테일을 brew (red)
귓속이 쨍 코가 맹
상상 그 이상 기분 up and bang (red)

[bridge 2: yeri]
bet you wanna, bet you wanna dance like this
외쳐보자 좋아해요 솔직히
긴장해 땀이 뚝뚝 귀엽지
사랑에 빠져 그을려 우린 red red uh

[post-chorus 1: seulgi, joy]
말 안 해도 알아주면 안 돼?
내 맘은 더 커져 가는데
다 흘려버린 ice cream 같이
이러다 녹을지 몰라

[post-chorus 2: wendy, irene, yeri, all]
그러니 말해 (그래 그래 말해)
그러니 말해 (그래 그래 말해)
너의 색깔로
날 물들여줘 더 진하게 강렬하게 (baby)

[chorus: all, wendy]
빨간 맛 궁금해-빨-빨 ho,ney
깨h면 점점 (honey) 녹아든 strawberry 그 맛 (berry 그 맛
코너) 캔디 샵corner아candy shopaby
내가b제일 좋아하는 건 여름 그 맛

[outro: wendy]
내가 제일 좋아하는 건 여름의 너

"
26,rebirth,다시 태어난 것 같아요 내 모든 게 다 달라졌어요 그대 만난 후로 난 새사람이 됐어요 우리 엄마가 제일 놀라요 우선 아침 일찍 깨어나 그대가 권해주던 음악 틀죠 뭔지 잘 몰라도 난 그 음악이 좋아요 제목도 외기 힘든 그 노래 할 때도 안된 샤워를 하며 그 멜로딜 따라 해요 늘 힘들었던 나의 아침이 이렇게 즐거울 수 있나요 오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만할 거예요 전철 안에 멋진 오빠들 이제는 쳐다보지 않아요 몇 정거장 지나면 그댈 만나게 돼요 차창에 비친 내 얼굴 웃네요 관심도 없던 꽃가게에서 발길이 멈춰져요 주머니 털어 한 다발 샀죠 오늘은 아무 날도 아닌데 같은 시간 같은 공간이 단지 그대 하나로 다른 의미가 되어 가는 게 너무 놀라워 하루가 아름다워 1분 1초 oh 시간마저 아까워 믿을 수 없을 만큼 하루하루 달라 표정 말투 눈빛 하나하나 달아 이런 건 처음이라 낯설어 baby 드디어 나 사랑에 빠진 것 같아 maybe 오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만할 거예요
27,rebirth-instrumental,"

(instrumental)

"
28,you-better-know,"

어두운 밤이 지나 빛을 품은 새벽이
잠을 깨우고
세상은 분주하게 너를 맞을 준비해
눈부시도록

커다란 벽 앞에 홀로 멈춰 선 채
상처로 닫혀버린 네 눈빛
처음의 설레임 빛나던 이끌림
지금은 어디쯤에 있는지?

네 심장을 뛰게 했던
소중한 꿈이 널 부를 때
포근하게 널 감싸줄
나의 이 노랠 들어줄래

you better know
눈부신 빛을 따라 하루를 그려
you better know
이런 널 기다려온 세상이 있어

so are you ready or not?
이 순간을 놓치지 마
시간이 흘러가잖아
tick tock, tick tock
you better know
언제나 너의 곁에 내가 있을게

서투른 아이처럼 헤매는 건 당연해
이 낯선 길에 (낯선 길에)
느리게 피어난 저 들꽃처럼 천천히
쉬어가도 돼 (ah...)

지쳐있던 너의 맘을
달래줄 바람 필요할 때
향기롭게 불어오는
나의 이 노랠 들어줄래

you better know
눈부신 빛을 따라 하루를 그려
you better know
이런 널 기다려온 세상이 있어

so are you ready or not?
이 순간을 놓치지 마
시간이 흘러가잖아
tick tock, tick tock
you better know
언제나 너의 곁에 내가 있을게

you better know
you better know

so are you ready or not?
기다려온 시간들이
너에게 다가오잖아
tick tock, tick tock

so are you ready or not?
제자리에 머물지 마
더 큰 꿈들을 그려봐
tick tock, tick tock

you better know
눈부신 빛을 따라 하루를 그려
you better know
이런 널 기다려온 세상이 있어 (you better know)

so are you ready or not?
이 순간을 놓치지 마
시간이 흘러가잖아
tick tock, tick tock
you better know
언제나 너의 곁에 내가 있을게

you better know
you better know
you better know
you better

"
29,zoo,ooh ho ooh ho 눈을 떴는데 온통 이상해 대체 무슨 일이야 하늘을 날다 툭 떨어졌나 낯선 소리도 푸른 밀림도 대체 여긴 어디야 꿈인 듯한 정글에 두 발 딛고 서 있어 상상했던 사랑에 빠진 그 순간 기적처럼 딴 세상에 날 데려와 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo ah uh come on uh come onlet’s do it 신기해 uh 모든 게 oh 눈앞에 펼쳐질 땐 호기심에 신이 나서 귀엽게 춤추곤 해 화들짝 놀라 나무에 올라 숨기도 하지 몰래 몰래 어느새 흠뻑 이곳에 빠져 심장이 bum bum bitty bum bum 손을 뻗으면 온 세상이 내 것 같아 발을 담그면 물이 올라 차 맘이 올라 차 숨을 내쉬면 풀 향기가 스며와 그림 같은 정글에 아이처럼 행복해 상상했던 사랑에 빠진 그 순간 기적처럼 딴 세상에 날 데려와 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo 처음 만난 낯선 세상에 시간 가는 줄도 모른 채 난 점점 깊숙이 빠져들어 baby baby baby 더 궁금해져 i want it you know it 이게 다 뭔지 i feel it you got it 설레는 비밀 a bam bada boom bam bada boom hey 혹 꿈이라면 깨지 않길 바래 i want you baby baby ooh-la-la ooh-la-la-la-la-la 어서 baby baby ooh-la-la ooh-la-la-la-la-la 네 모든 걸 타잔 같던 네 손을 잡은 그 순간 영화처럼 날 안고 숲을 날아가 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo
30,hear-the-sea,"

바다가 들려 오늘따라 내 귓가에 가까이
종일 뜨겁던 빛이 어느새 붉게 물든 지금
구름은 더 높아지고 적당히 습한 공기에
길어진 그림자 같은 기억 하나 바다가 들린다

파도 소리와 너의 목소리
별보다 더욱 반짝이던
깊고 까만 너의 두 눈
한낮의 해를 닮은 너의 마음
전부 다 이 계절이 품은 이야기

지금 어딘가에
너도 나처럼 느끼고 있을까
다시 하늘 한쪽 색이
변하던 그 새벽까지
나누던 너와 나의 소소한 얘기
여름이 들린다

파도 소리와 너의 목소리
별보다 더욱 반짝이던
깊고 까만 너의 두 눈
한낮의 해를 닮은 너의 마음
전부 다 이 계절이 품은 이야기

여름밤 꿈속이 이렇게
길고 깊은 줄 몰랐어
오늘 날씨는 자꾸
너를 불러내요
보고 싶게 만들어

바다가 들려 니가 느껴져
그날의 향기와 촉감
나의 기분까지 다
한낮의 해를 닮은 너의 마음
전부 다 이 계절이 품은 이야기

"
31,would-u,ooh ho ooh ho 눈을 떴는데 온통 이상해 대체 무슨 일이야 하늘을 날다 툭 떨어졌나 낯선 소리도 푸른 밀림도 대체 여긴 어디야 꿈인 듯한 정글에 두 발 딛고 서 있어 상상했던 사랑에 빠진 그 순간 기적처럼 딴 세상에 날 데려와 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo ah uh come on uh come onlet’s do it 신기해 uh 모든 게 oh 눈앞에 펼쳐질 땐 호기심에 신이 나서 귀엽게 춤추곤 해 화들짝 놀라 나무에 올라 숨기도 하지 몰래 몰래 어느새 흠뻑 이곳에 빠져 심장이 bum bum bitty bum bum 손을 뻗으면 온 세상이 내 것 같아 발을 담그면 물이 올라 차 맘이 올라 차 숨을 내쉬면 풀 향기가 스며와 그림 같은 정글에 아이처럼 행복해 상상했던 사랑에 빠진 그 순간 기적처럼 딴 세상에 날 데려와 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo 처음 만난 낯선 세상에 시간 가는 줄도 모른 채 난 점점 깊숙이 빠져들어 baby baby baby 더 궁금해져 i want it you know it 이게 다 뭔지 i feel it you got it 설레는 비밀 a bam bada boom bam bada boom hey 혹 꿈이라면 깨지 않길 바래 i want you baby baby ooh-la-la ooh-la-la-la-la-la 어서 baby baby ooh-la-la ooh-la-la-la-la-la 네 모든 걸 타잔 같던 네 손을 잡은 그 순간 영화처럼 날 안고 숲을 날아가 신비하고도 아름다워 눈 뗄 수가 없어 이 모든 걸 모든 걸 모든 걸 love is lookin’ like a zoo yeah it’s lookin’ like a zoo 마치 환상적인 zoo yeah it’s lookin’ like a zoo zoo zoo zoo
32,rookie,"[intro] and we're live produced by the colleagues take one (yeah, alright 1, 2) [verse 1] 당당히 넌 고개를 들고 나를 봐 역시 rookie rookie my super rookie rookie boy 좋아 볼 때마다 진짜 넌 내 type 역시 rookie rookie my super rookie rookie boy, ha! [verse 2] 이토록 거센 존재감 난 이미 혹시나 하는 작은 의심조차 못 해 즐기는 척 하하 난 웃어 봐 애써 말투까지 네 앞에선 마치 ice같지 불쑥 들어와 넌 벌써 날 벌써 날 위태롭게 더 홀려 놔 홀려 놔 낯선 너의 번호까지 한번에 난 외워버린 거야 why? 자꾸만 왜 날 왜 날 흔들까 넌 바짝 다가와 그래 옳지 옳지 boy, ha! [chorus] rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌 느낌 rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌 느낌 [verse 3] 역시 넌 nice하게 더 다가오잖아 멋진 rookie rookie my super rookie rookie boy 좋아질 때마다 짜릿한 my heart 멋진 rookie rookie my super rookie rookie boy ha! [verse 4] 딴 남자 볼 땐 웃지 좀 마 이미 넌 마치 남자친구처럼 슬쩍 화내지 아침엔 날 매일 데리러 와 baby 날 뺏길까 봐 하루 종일 경계해 baby yeah i like it 날카로워진 네 눈빛 아직까진 특별할 게 없는 우리 언제까지 기다리게 할 거니 좀 더 바짝 다가와 그래 옳지 옳지 boy, ha! [verse 5] 불쑥 들어와 넌 벌써 날 벌써 날 위태롭게 더 홀려 놔 홀려 놔 낯선 너의 번호까지 한번에 난 외워버린 거야 why? 자꾸만 왜 날 왜 날 흔들까 넌 바짝 다가와 그래 옳지 옳지 boy ha! [chorus] rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌 느낌 rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌 느낌 [verse 6] 괜히 겁이 나 내 맘 뺏긴 만큼 차가워진 척해 넌 불안해하지만 uh 감추려 해도 이미 넌 내 마음속의 별이야 자꾸 더 반짝여 이젠 네 모든 게 yeah [bridge] rookie rookie 넌 나의 rookie rookie rookie rookie rookie 넌 나의 rookie rookie rookie rookie rookie 넌 나의 rookie rookie rookie rookie rookie 넌 나의 rookie rookie rookie [chorus] rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌 느낌 rookie rookie my super rookie rookie rookie 맞지 맞지 그 느낌적인 느낌"
33,little-little,original 자꾸 두근대는 맘들이 들릴까 봐 널 피했는데 보고 싶은 건 숨길 수가 없네 내 머리 속에 dairy 어느 페이질 펼쳐보아도 너뿐인 건 나만 아는 secret 하나씩 네 모든 게 내 안에 쌓여갈 때 왠지 맘은 더 바빠 oh 까맣던 밤 모르게 하늘에 반짝인 걸 난 네 생각에 잠 못자 oh give a little little more love give a little little more time 너의 작고 작은 것도 내게는 커다란 걸 볼엔 하늘하늘 바람 너로 일렁이는 내 맘 자꾸 살랑살랑 불어 내 세상을 흔들어 넌 이 맘은 아마 love love love 두 눈이 스친 그 감각 맘이 온통 핑크빛으로 물이 들어 온몸을 적셔 yeah 넘칠 듯 내 맘 차올라 너만 보면 손끝까지 다 사랑스런 빛을 내는 걸 다정한 네 버릇도 당황한 네 말투도 외워버린 듯 맴돌아 oh 가끔씩 날 놀릴 때 가까이 다가오면 나 숨도 쉴 수 없잖아 oh give a little little more love give a little little more time 너의 작고 작은 것도 내게는 커다란 걸 볼엔 하늘하늘 바람 너로 일렁이는 내 맘 자꾸 살랑살랑 불어 내 세상을 흔들어 넌 이 맘은 아마 love love 살며시 닿은 시선이 깊어져 머무를 때 이대로 by my side 너란 조각 하나 내게 와 전부가 돼 내겐 oh need a little little give a little little make a little little 조금씩 만들어 가 give a little little more love give a little little more time 너의 작고 작은 것도 내게는 커다란 걸 볼엔 하늘하늘 바람 너로 일렁이는 내 맘 자꾸 살랑살랑 불어 내 세상을 흔들어 넌 give a little little more love give a little little more time 아주 소근소근 말해 너만 들을 수 있게 좀 더 가까워진 거리 계속 함께하고 싶어 짧은 일분일초까지 너로만 채우고 싶어 이 맘은 분명 love
34,talk-to-me,"

na na na na na na
talk-talk to me
talk-talk-talk to me
na na na na na na
talk-talk to me
talk-talk-talk to me

숨결마다 포근한 향기
새로운 세상 믿기지 않아
나를 감싼 핑크빛 온기
놀라운 환상 눈 뗄 수 없는 난

ooh boy, ooh boy, 이 순간들이
ooh boy, ooh boy, 꿈이 아니길
왜 넌 살며시 웃기만 하니?
ooh, 난 더 알고 싶어

기다린 기다린 기다린
기다린 속삭임 baby

눈부시게 다가와 talk to me, talk to me
한 줄기 햇살처럼 사뿐히 사뿐히
na na na na na na (yeah)
네 두 눈에 담긴 알고 싶은 비밀 다

따스하게 다가와 talk to me, talk to me
둘만의 꿈결처럼 달콤히 달콤히
na na na na na na (yeah)
네 품 안에 숨긴 사랑이란 얘기 다

talk to me...
talk to me yeah
talk-talk to me
talk-talk-talk to me

talk to me...
boy, 모든 걸
다 말해줘
na na na na na na

oh, 나 조심스레
두 발을 뗀 여긴 어딘지
어린아이처럼 호기심 가득한 채
너를 바라보고만 있지

낯선 감정 속에 헤매지 않게
천천히 하나 둘씩
내게 알려주겠니
내 심장을 두드린 여린 빛
하나까지 놓치기 싫은 걸

기다린 기다린 기다린
기다린 설레임, come on baby now

눈부시게 다가와 talk to me, talk to me
한 줄기 햇살처럼 사뿐히 사뿐히
na na na na na na (yeah)
네 두 눈에 담긴 알고 싶은 비밀 다

따스하게 다가와 talk to me, talk to me
둘만의 꿈결처럼 달콤히 달콤히
na na na na na na (yeah)
네 품 안에 숨긴 사랑이란 얘기 다

talk to me...
talk to me yeah
talk-talk to me
talk-talk-talk to me

talk to me...
boy, 모든 걸
다 말해줘
na na na na na na

na na na na na na
talk-talk to me
talk-talk-talk to me
na na na na na na
talk-talk to me
talk-talk-talk to me

boy, you know that i'm here for you
내 두 눈을 봐 오직 너로만
가득 빛나고 있어
ah...

어서 내게 다가와 talk to me, talk to me
날 깨운 그 날처럼 가까이 가까이
na na na na na na (yeah)
네 두 눈에 담긴 알고 싶은 비밀 다

부드럽게 다가와 talk to me, talk to me (talk to me)
투명한 이슬처럼 촉촉히 촉촉히 (oh...)
na na na na na na (yeah)
네 품 안에 숨긴 사랑이란 얘기 다

talk to me...
talk to me yeah
talk-talk to me
talk-talk-talk to me (come on, boy!)

talk to me...
boy, 모든 걸
다 말해줘
na na na na na na

na na na na na na
talk-talk to me
talk-talk-talk to me
na na na na na na
talk-talk to me
talk-talk-talk to me

"
35,body-talk,"

넌 끄덕이고 있어도
끄덕이지 않아
네 두 눈이 말을 해
듣고 있지 않다고 아니라고
먼 테이블 끝에 기댄 폼이
또 깨무는 입술이
말끝에 고인 한숨이
날 향해 외친다고
네 맘은 여기 없다고

왜 내겐 다 들리는지, 들리는지
하나씩 전부 모르고 싶은 그 이야기
all your body talk, your body
왜 내게 다 들키는지, 들키는지
하나씩 전부 너 무슨 말을 하는 거니
all your body talk, your body

적당한 때를 찾는 듯
초조한 네 손가락
그 손끝이 말을 해
오늘이 끝이라고 그렇게 꼭
잊혀질 얘기들로
침묵들을 메우고
네가 준비해온
이별의 말 그 사이로
난 도망치기 바쁘고, whoa

왜 내겐 다 들리는지, 들리는지
하나씩 전부 모르고 싶은 그 이야기
all your body talk, your body
왜 내게 다 들키는지, 들키는지
하나씩 전부 너 무슨 말을 하는 거니
all your body talk, your body talk, your body talk
난 눈물이 톡, 눈물이 톡, 눈물이 톡

애타는 내 맘이 상상하는 건 아닌지
실낱 같은 기대로 웃는 나는 지금도 still in love

왜 내겐 다 들리는지, 들리는지
하나씩 전부 모르고 싶은 그 이야기
all your body talk, your body
왜 내게 다 들키는지, 들키는지
더 듣기 싫어 꼭 그래야만 하는 거니 (ooh...)
all your body talk, your body talk, your body talk
난 눈물이 톡, 난 눈물이 톡, 난 눈물이 톡 (난 눈물이, 난 눈물이 톡)
all your body talk, your body talk, your body talk
난 눈물이 톡, 눈물이 톡, 눈물이 톡 (ooh, ooh...)
all your body talk baby

"
36,last-love,"

왜 내게서 멀어졌나요?
난 정말 원치 않았던 이별이었어요
긴 하루를 보낼 때마다
나도 모르게 눈물이 흐르곤 했었죠

그대는 내가 그립지 않나요?
벌써 모든 것을 잊으셨나요?
우리 헤어져야 하는 이유를
아직도 인정할 수가 없어요

쉽게 끝낼 수가 없어요 나는
처음부터 다시 시작하고 싶어요
어딜 가도 그대 생각 때문에 난
너무나 힘이 들어요
그대 역시 마찬가지잖아요

나는 달라지고 있어요
그대 다시 내게 돌아오기만을
손꼽아 기다려요
나는 그대에게 마지막
사랑이기를 원해요, oh...

좋은 추억만 기억해주세요
정녕 이대로 날 버릴 건가요
다시 한번 사랑할 수 있도록
웃으며 반겨줄 수는 없나요

쉽게 끝낼 수가 없어요
나는 처음부터 다시 시작하고 싶어요
어딜 가도 그대 생각 때문에
난 너무나 힘이 들어요
그대 역시 마찬가지잖아요, ooh

나는 달라지고 있어요
그대 다시 내게 돌아오기만을
손꼽아 기다려요
나는 그대에게 마지막
사랑이기를 원해요, whoa whoa

나는 아무 욕심 없어요
오직 사랑하는 그대 품에 안겨
살 수 있다면 그뿐이에요
세상이 허락하는 날까지 기다릴 거예요
내게 돌아올 그대를 믿어요

"
37,lucky-girl,"

mm-bob-bob 무슨 얘길 할까
mm-bob-bob 넌 무뚝뚝해
mm-bob-bob, enjoy the show
나 속으로만 세어댔지 1, 2, 3
또 반응 없는 너를 보면 down
자꾸 이럴 거면 나도 지치지
mm-ba-ra-bob-bob
mm-ba-ra-bob
hey 차갑기만 한 너
친구들 그만두라고
네 곁에 밤새 있고 싶어 솔직히

sssh~ wait, listen!

난 너의 행운
난 그대의 honeydew
boy i won’t let you go
all i wanna do is be your girl
너의 lucky girl
너의 인생을 바꿔줄게요
그런 느낌이 왔어

lucky girl (lucky girl)
lucky girl, lu-lucky girl

사실 너란 아이
참 따뜻한 아이지
겉으론 관심 없는 척
날 챙겨줬잖아

이젠 다른 날을 세자 1, 2, 3
오늘부터 우리 둘이 많이
사랑해요 이런 말도 해
give me, give me, give me
give me, give me, give me

hey 시간이 없어요
더는 망설이지 말고
네 곁에 밤새 있고 싶어 솔직히
있고 싶어 솔직히

난 너의 행운
난 그대의 honeydew
boy i won’t let you go
all i wanna do is be your girl
너의 lucky girl
너의 인생을 바꿔줄게요
그런 느낌이 왔어

lucky girl (lucky girl)
lucky girl, lu-lucky girl

lucky girl, i’ll be your
i’ll be your lucky girl

난 너의 행운
난 그대의 honeydew
boy i won’t let you go
all i wanna do is be your girl
너의 lucky girl
너의 인생을 바꿔줄게요
그런 느낌이 왔어
나를 잡아요 맘이 말하고 있어
잘 될 거야 다 그런 느낌이 왔어

lucky girl, lu-lucky girl

"
38,bad-dracula,"

[verse 1: seulgi, yeri, wendy]
보름달 아래 날 마주치면 딱 알아봐
놀래 킬 생각은 전혀 없어 없어 baby
오늘 밤 다가가 살짝 말을 걸어볼까
다치게 하는 일 절대 난 없어 없어 baby

[pre-chorus: joy, irene, wendy]
엄만 날 bad dracula
(yes i am)
라며 더 무섭게 해라
(yeah i know, i know)
근데 난 조금 달라 ha! woah~

[chorus]
난 달라 lalala bad dracula
매일 lalala yeah 빨간 건 케찹
몰래 마차 타고 나가
사람들 속에 숨어 party night
lalala bad dracula
춤을 lalala yeah 그의 맘 get ya
먼저 살짝 안기는 난
그 사람 품에 숨어 party night

[verse 2: irene]
나두 알아 알아
사실 난 bad dracula

[verse 3: wendy, seulgi]
오늘까지만 오늘 하루만 더 만나고 싶어
소녀같이 난 좋아했다고 첫사랑의 고백

[pre-chorus: joy, irene, wendy]
아빤 날 bad dracula
(yes i am)
라며 더 차갑게 해라
(yeah i know, i know)
그러다 진짜 탈 나 ha! woah~

[chorus]
난 달라 lalala bad dracula
매일 lalala yeah 빨간 건 케찹
몰래 마차 타고 나가
사람들 속에 숨어 party night
lalala bad dracula
춤을 lalala yeah 그의 맘 get ya
먼저 살짝 안기는 난
그 사람 품에 숨어 party night

[post-chorus: irene, yeri]
그의 멋진 뒷모습에 반한 채
사람들 속에 i just wanna dance
달에 비친 뒷얘기는 모른 체
그의 품 속에 i just wanna dance

[chorus]
사실 난 난 난 bad dracula
lalala yeah 편견을 깨줘
겁내지 마 이렇게 난
즐기고 싶을 뿐이야 party night
lalala bad dracula
춤을 lalala yeah 그의 맘 get ya
먼저 살짝 안기는 난
그 사람 품에 숨어 party night

[post-chorus: irene, yeri]
그의 멋진 뒷모습에 반한 채
사람들 속에 i just wanna dance
달에 비친 뒷얘기는 모른 체
그의 품 속에 i just wanna dance

"
39,sunny-afternoon,"

[chorus]
오늘 같은 달콤한 날에는
그리는 어디든
좋아 sunny afternoon
afternoon
내 안에 온 파도
너를 닮은 온도
모두 완벽한 거야
또 너라서 난
잊지 못할 sunny
sunny afternoon

[verse 1: seulgi, wendy]
멀리 갈 필요 없어 yeah
눈을 감고 느끼면
저 파란 하늘에 시원한 바람에
난 누구보다 기분 좋은 걸

[pre-chorus: irene, joy]
노랑 나른한 햇살
느릿하게 기댄 내 맘속
불어오는 향기 가득한 오후
그리고 또 하나
항상 내 곁엔
네가 함께 있어 ooh

[chorus]
오늘 같은 달콤한 날에는
그리는 어디든
좋아 sunny afternoon
afternoon
내 안에 온 파도
너를 닮은 온도
모두 완벽한 거야
또 너라서 난
잊지 못할 sunny
sunny afternoon

[verse 2: yeri, irene]
나 이래도 되니
상상보다 좀 더 많이
설렘 떨림 두근거림
자꾸 왜 이래 맘이
특별한 오늘 네가 선물해
너라서 그래
우리 사인 sunny day

[verse 3: wendy]
저 넓은 품 속에
싱그런 미소에
넌 누구보다 눈이 부신 걸

[pre-chorus: joy, seulgi]
살랑 불어오는 숨
아른하게 펼쳐진 꿈속
늘어지는 잎에 몰래 감춰둔
마음엔 단 하나
항상 소중한
네가 함께 있어 ooh

[chorus]
오늘 같은 달콤한 날에는
그리는 어디든
좋아 sunny afternoon
afternoon
내 안에 온 파도
너를 닮은 온도
모두 완벽한 거야
또 너라서 난
잊지 못할 sunny
sunny afternoon

[bridge: seulgi, wendy]
특별한 거 없이도
함께라는 것만으로 special
지금 이 순간을 언제나 안고서
매일을 물들일 거야

[chorus]
귓가에는 달콤한 목소리
둘만 아는 story
너와 나의 afternoon, afternoon
눈 속에 빛나는 바다를 담은 너는
내게 완벽한 거야 꼭 이대로만
있고 싶은 sunny, sunny

[chorus]
오늘 같은 달콤한 날에는
그리는 어디든
좋아 sunny afternoon
afternoon
내 안에 온 파도
너를 닮은 온도
모두 완벽한 거야
또 너라서 난
잊지 못할 sunny, sunny
sunny, sunny afternoon

"
